"","zip_code","year","SASH_sys_installed","SASH_avg_size_DC","SASH_avg_incentive","SASH_avg_syscost","total_sys_installed","total_avg_size_DC","SASH_installations_share"
"7871","93724","2016",NA,NA,NA,NA,2,5.9655,NA
"7872","93724","2017",NA,NA,NA,NA,3,8.00917765709853,NA
"7873","93725","2008",NA,NA,NA,NA,1,17.5,NA
"7874","93725","2009",NA,NA,NA,NA,5,7.632,NA
"7875","93725","2015",NA,NA,NA,NA,118,6.41819987620678,NA
"7876","93725","2016",NA,NA,NA,NA,125,6.42500563057666,NA
"7877","93725","2017",NA,NA,NA,NA,105,7.3288475810942,NA
"7878","93726","2008",NA,NA,NA,NA,6,4.29,NA
"7879","93726","2009",NA,NA,NA,NA,4,6.09625,NA
"7880","93726","2010",NA,NA,NA,NA,4,5.625,NA
"7881","93726","2014",NA,NA,NA,NA,92,5.68788805664463,NA
"7882","93726","2015",NA,NA,NA,NA,144,6.24951070016226,NA
"7883","93726","2016",NA,NA,NA,NA,180,5.93930270717364,NA
"7884","93726","2017",NA,NA,NA,NA,138,6.26293300641255,NA
"7885","93727","2008",NA,NA,NA,NA,95,2.83441052631579,NA
"7886","93727","2009",NA,NA,NA,NA,201,2.93005472636816,NA
"7887","93727","2010",NA,NA,NA,NA,79,5.72316455696203,NA
"7888","93727","2014",NA,NA,NA,NA,443,6.57448627504761,NA
"7889","93727","2015",NA,NA,NA,NA,654,6.66951135445684,NA
"7890","93727","2016",NA,NA,NA,NA,685,6.17992168870382,NA
"7891","93727","2017",NA,NA,NA,NA,675,7.14513520808613,NA
"7892","93728","2009",NA,NA,NA,NA,1,2.46,NA
"7893","93728","2011",NA,NA,NA,NA,5,11.72,NA
"7894","93728","2012",NA,NA,NA,NA,5,4.61,NA
"7895","93728","2014",NA,NA,NA,NA,11,5.20586786365966,NA
"7896","93728","2015",NA,NA,NA,NA,27,6.44511111111111,NA
"7897","93728","2016",NA,NA,NA,NA,32,5.52039790617128,NA
"7898","93728","2017",NA,NA,NA,NA,36,5.80559124977107,NA
"7899","93729","2008",NA,NA,NA,NA,1,2.5128,NA
"7900","93730","2008",NA,NA,NA,NA,12,6.06775,NA
"7901","93730","2009",NA,NA,NA,NA,29,5.89744827586207,NA
"7902","93730","2010",NA,NA,NA,NA,39,9.00297435897436,NA
"7903","93730","2011",NA,NA,NA,NA,62,6.55964844504539,NA
"7904","93730","2012",NA,NA,NA,NA,104,5.74802721335269,NA
"7905","93730","2013",NA,NA,NA,NA,173,7.20927778199729,NA
"7906","93730","2014",NA,NA,NA,NA,226,5.41451610468526,NA
"7907","93730","2015",NA,NA,NA,NA,222,6.11622306277703,NA
"7908","93730","2016",NA,NA,NA,NA,239,6.0066248606167,NA
"7909","93730","2017",NA,NA,NA,NA,223,7.91557163074596,NA
"7910","93737","2011",NA,NA,NA,NA,6,5.91166666666667,NA
"7911","93737","2012",NA,NA,NA,NA,8,6.75875,NA
"7912","93737","2013",NA,NA,NA,NA,37,8.90635846704113,NA
"7913","93737","2014",NA,NA,NA,NA,54,6.94434124572421,NA
"7914","93737","2015",NA,NA,NA,NA,59,7.24274242154917,NA
"7915","93737","2016",NA,NA,NA,NA,62,9.30173007665792,NA
"7916","93737","2017",NA,NA,NA,NA,67,9.36514398219401,NA
"7917","93772","2013",NA,NA,NA,NA,1,4.08,NA
"7918","93772","2015",NA,NA,NA,NA,1,3.71,NA
"7919","93772","2016",NA,NA,NA,NA,2,3.71,NA
"7920","93901","2008",NA,NA,NA,NA,1,3.584,NA
"7921","93901","2009",NA,NA,NA,NA,7,2.97571428571429,NA
"7922","93901","2010",NA,NA,NA,NA,3,2.71333333333333,NA
"7923","93901","2011",NA,NA,NA,NA,4,3.9275,NA
"7924","93901","2012",NA,NA,NA,NA,6,3.87833333333333,NA
"7925","93901","2013",NA,NA,NA,NA,20,7.3896,NA
"7926","93901","2015",NA,NA,NA,NA,60,4.5591398483572,NA
"7927","93901","2016",NA,NA,NA,NA,83,4.32926506024096,NA
"7928","93901","2017",NA,NA,NA,NA,54,4.64589866469009,NA
"7929","93905","2009",NA,NA,NA,NA,1,3.96,NA
"7930","93905","2012",NA,NA,NA,NA,1,2.115,NA
"7931","93905","2016",NA,NA,NA,NA,202,3.78826732673267,NA
"7932","93905","2017",NA,NA,NA,NA,89,3.92958030112082,NA
"7933","93906","2008",NA,NA,NA,NA,1,3.6,NA
"7934","93906","2010",NA,NA,NA,NA,2,4.005,NA
"7935","93906","2011",NA,NA,NA,NA,11,7.7879102830147,NA
"7936","93906","2012",NA,NA,NA,NA,7,4.86857142857143,NA
"7937","93906","2015",NA,NA,NA,NA,352,4.24156113722865,NA
"7938","93906","2016",NA,NA,NA,NA,311,4.44046008876215,NA
"7939","93906","2017",NA,NA,NA,NA,180,4.13857315947826,NA
"7940","93907","2008",NA,NA,NA,NA,5,3.3828,NA
"7941","93907","2009",NA,NA,NA,NA,7,3.76457142857143,NA
"7942","93907","2010",NA,NA,NA,NA,7,5.53528571428571,NA
"7943","93907","2011",NA,NA,NA,NA,19,5.36873684210526,NA
"7944","93907","2012",NA,NA,NA,NA,9,5.21244444444444,NA
"7945","93907","2013",NA,NA,NA,NA,37,6.11873486681421,NA
"7946","93907","2016",NA,NA,NA,NA,155,5.67738495508287,NA
"7947","93907","2017",NA,NA,NA,NA,96,5.55853739763553,NA
"7948","93908","2008",NA,NA,NA,NA,9,6.94888888888889,NA
"7949","93908","2009",NA,NA,NA,NA,21,7.48061904761905,NA
"7950","93908","2010",NA,NA,NA,NA,27,7.33259259259259,NA
"7951","93908","2011",NA,NA,NA,NA,24,5.16345833333333,NA
"7952","93908","2012",NA,NA,NA,NA,15,6.9578,NA
"7953","93908","2013",NA,NA,NA,NA,43,7.48654774261847,NA
"7954","93908","2014",NA,NA,NA,NA,75,6.76208279283377,NA
"7955","93908","2015",NA,NA,NA,NA,111,6.55658497062648,NA
"7956","93908","2016",NA,NA,NA,NA,81,6.43452472733275,NA
"7957","93908","2017",NA,NA,NA,NA,87,7.44489575982296,NA
"7958","93920","2008",NA,NA,NA,NA,1,6.88,NA
"7959","93920","2009",NA,NA,NA,NA,2,3.85,NA
"7960","93920","2010",NA,NA,NA,NA,1,3.68,NA
"7961","93920","2012",NA,NA,NA,NA,4,5.534,NA
"7962","93920","2013",NA,NA,NA,NA,1,4.32,NA
"7963","93920","2014",NA,NA,NA,NA,3,10.4066666666667,NA
"7964","93920","2015",NA,NA,NA,NA,2,10.7946385052803,NA
"7965","93920","2016",NA,NA,NA,NA,1,3.84,NA
"7966","93920","2017",NA,NA,NA,NA,1,6.84,NA
"7967","93921","2008",NA,NA,NA,NA,2,8.4,NA
"7968","93921","2009",NA,NA,NA,NA,1,3.6,NA
"7969","93921","2010",NA,NA,NA,NA,3,3.52333333333333,NA
"7970","93921","2011",NA,NA,NA,NA,3,3.96333333333333,NA
"7971","93921","2012",NA,NA,NA,NA,3,3.27833333333333,NA
"7972","93921","2013",NA,NA,NA,NA,1,2.25,NA
"7973","93921","2014",NA,NA,NA,NA,5,3.20677196361691,NA
"7974","93921","2015",NA,NA,NA,NA,3,5.99333333333333,NA
"7975","93921","2016",NA,NA,NA,NA,4,4.09125,NA
"7976","93921","2017",NA,NA,NA,NA,3,4.80666666666667,NA
"7977","93922","2017",NA,NA,NA,NA,1,5.13,NA
"7978","93923","2008",NA,NA,NA,NA,9,10.4174444444444,NA
"7979","93923","2009",NA,NA,NA,NA,23,9.25430434782609,NA
"7980","93923","2010",NA,NA,NA,NA,21,5.71104761904762,NA
"7981","93923","2011",NA,NA,NA,NA,32,16.5902692739521,NA
"7982","93923","2012",NA,NA,NA,NA,23,8.97804347826087,NA
"7983","93923","2013",NA,NA,NA,NA,44,7.24499931121233,NA
"7984","93923","2014",NA,NA,NA,NA,68,5.88817490795517,NA
"7985","93923","2015",NA,NA,NA,NA,71,5.88582951600258,NA
"7986","93923","2016",NA,NA,NA,NA,67,6.6821837126344,NA
"7987","93923","2017",NA,NA,NA,NA,48,7.01812382388853,NA
"7988","93924","2008",NA,NA,NA,NA,4,12.0425,NA
"7989","93924","2009",NA,NA,NA,NA,17,5.74847058823529,NA
"7990","93924","2010",NA,NA,NA,NA,19,6.35368421052632,NA
"7991","93924","2011",NA,NA,NA,NA,27,8.11440740740741,NA
"7992","93924","2012",NA,NA,NA,NA,12,6.79833333333333,NA
"7993","93924","2013",NA,NA,NA,NA,34,7.89667859035506,NA
"7994","93924","2014",NA,NA,NA,NA,39,6.64181191530051,NA
"7995","93924","2015",NA,NA,NA,NA,48,7.12504427645788,NA
"7996","93924","2016",NA,NA,NA,NA,42,8.16064285714286,NA
"7997","93924","2017",NA,NA,NA,NA,36,7.70680555555556,NA
"7998","93925","2010",NA,NA,NA,NA,2,18.9,NA
"7999","93925","2011",NA,NA,NA,NA,1,6.44,NA
"8000","93925","2014",NA,NA,NA,NA,4,6.32125,NA
"8001","93925","2016",NA,NA,NA,NA,6,8.04166666666667,NA
"8002","93925","2017",NA,NA,NA,NA,7,8.70071428571429,NA
"8003","93926","2009",NA,NA,NA,NA,34,1.37941176470588,NA
"8004","93926","2011",NA,NA,NA,NA,11,3.14181818181818,NA
"8005","93926","2014",NA,NA,NA,NA,16,3.89312811146078,NA
"8006","93926","2016",NA,NA,NA,NA,35,4.32962857142857,NA
"8007","93926","2017",NA,NA,NA,NA,23,5.02869565217391,NA
"8008","93927","2016",NA,NA,NA,NA,88,4.09994318181818,NA
"8009","93927","2017",NA,NA,NA,NA,47,4.11734042553192,NA
"8010","93928","2013",NA,NA,NA,NA,2,8.955,NA
"8011","93928","2017",NA,NA,NA,NA,1,4.62,NA
"8012","93930","2010",NA,NA,NA,NA,3,8.02266666666667,NA
"8013","93930","2011",NA,NA,NA,NA,4,12.0875,NA
"8014","93930","2016",NA,NA,NA,NA,99,4.01840404040404,NA
"8015","93930","2017",NA,NA,NA,NA,39,4.50102564102564,NA
"8016","93932","2008",NA,NA,NA,NA,1,3.04,NA
"8017","93932","2009",NA,NA,NA,NA,1,3.6,NA
"8018","93932","2010",NA,NA,NA,NA,1,12.3,NA
"8019","93932","2011",NA,NA,NA,NA,4,4.99575,NA
"8020","93932","2012",NA,NA,NA,NA,7,7.03285714285714,NA
"8021","93932","2013",NA,NA,NA,NA,5,10.345,NA
"8022","93932","2014",NA,NA,NA,NA,7,7.99191398390342,NA
"8023","93932","2015",NA,NA,NA,NA,6,8.77666666666667,NA
"8024","93932","2016",NA,NA,NA,NA,3,6.76333333333333,NA
"8025","93932","2017",NA,NA,NA,NA,4,8.825,NA
"8026","93933","2008",NA,NA,NA,NA,3,3.27333333333333,NA
"8027","93933","2009",NA,NA,NA,NA,4,2.995,NA
"8028","93933","2010",NA,NA,NA,NA,1,3.6,NA
"8029","93933","2011",NA,NA,NA,NA,4,2.5825,NA
"8030","93933","2012",NA,NA,NA,NA,6,2.57416666666667,NA
"8031","93933","2013",NA,NA,NA,NA,15,4.79244500007518,NA
"8032","93933","2014",NA,NA,NA,NA,50,3.95781393857329,NA
"8033","93933","2015",NA,NA,NA,NA,128,4.30497159641473,NA
"8034","93933","2016",NA,NA,NA,NA,119,3.94081512605042,NA
"8035","93933","2017",NA,NA,NA,NA,48,4.311875,NA
"8036","93940","2008",NA,NA,NA,NA,13,5.52730769230769,NA
"8037","93940","2009",NA,NA,NA,NA,24,5.35129166666667,NA
"8038","93940","2010",NA,NA,NA,NA,13,7.34384615384615,NA
"8039","93940","2011",NA,NA,NA,NA,18,5.4305151254578,NA
"8040","93940","2014",NA,NA,NA,NA,84,5.24102422244844,NA
"8041","93940","2015",NA,NA,NA,NA,117,4.54908093650524,NA
"8042","93940","2016",NA,NA,NA,NA,100,5.11401352190768,NA
"8043","93940","2017",NA,NA,NA,NA,54,5.74731487580022,NA
"8044","93942","2009",NA,NA,NA,NA,1,5.916,NA
"8045","93950","2008",NA,NA,NA,NA,6,3.43,NA
"8046","93950","2009",NA,NA,NA,NA,4,3.81,NA
"8047","93950","2010",NA,NA,NA,NA,1,2.45,NA
"8048","93950","2011",NA,NA,NA,NA,6,3.81666666666667,NA
"8049","93950","2012",NA,NA,NA,NA,5,2.973,NA
"8050","93950","2013",NA,NA,NA,NA,13,4.37415384615385,NA
"8051","93950","2014",NA,NA,NA,NA,30,3.72467796575395,NA
"8052","93950","2015",NA,NA,NA,NA,53,4.14038647156976,NA
"8053","93950","2016",NA,NA,NA,NA,48,4.16482602220417,NA
"8054","93950","2017",NA,NA,NA,NA,27,5.36448148148148,NA
"8055","93953","2008",NA,NA,NA,NA,1,8.2,NA
"8056","93953","2009",NA,NA,NA,NA,4,8.575,NA
"8057","93953","2010",NA,NA,NA,NA,1,2.46,NA
"8058","93953","2011",NA,NA,NA,NA,4,5.14125,NA
"8059","93953","2013",NA,NA,NA,NA,4,9.5045,NA
"8060","93953","2014",NA,NA,NA,NA,11,5.81311545707501,NA
"8061","93953","2015",NA,NA,NA,NA,17,7.0503281312525,NA
"8062","93953","2016",NA,NA,NA,NA,11,6.31727272727273,NA
"8063","93953","2017",NA,NA,NA,NA,11,8.21681818181818,NA
"8064","93954","2010",NA,NA,NA,NA,1,18.4,NA
"8065","93954","2015",NA,NA,NA,NA,1,7.44,NA
"8066","93955","2008",NA,NA,NA,NA,5,3.136,NA
"8067","93955","2009",NA,NA,NA,NA,1,5.535,NA
"8068","93955","2010",NA,NA,NA,NA,5,4.282,NA
"8069","93955","2011",NA,NA,NA,NA,6,3.11833333333333,NA
"8070","93955","2012",NA,NA,NA,NA,8,4.54125,NA
"8071","93955","2013",NA,NA,NA,NA,18,4.08603784626261,NA
"8072","93955","2014",NA,NA,NA,NA,77,4.02770225905486,NA
"8073","93955","2015",NA,NA,NA,NA,133,3.99011278195489,NA
"8074","93955","2016",NA,NA,NA,NA,213,3.56840845070423,NA
"8075","93955","2017",NA,NA,NA,NA,62,4.14689116535891,NA
"8076","93960","2008",NA,NA,NA,NA,1,3.44,NA
"8077","93960","2009",NA,NA,NA,NA,93,1.54817204301075,NA
"8078","93960","2010",NA,NA,NA,NA,1,6.44,NA
"8079","93960","2014",NA,NA,NA,NA,33,4.31537932138284,NA
"8080","93960","2016",NA,NA,NA,NA,100,5.87085169901714,NA
"8081","93960","2017",NA,NA,NA,NA,43,4.2562625542141,NA
"8082","93962","2008",NA,NA,NA,NA,1,5.67,NA
"8083","93962","2010",NA,NA,NA,NA,1,5.46,NA
"8084","93962","2013",NA,NA,NA,NA,1,4.08,NA
"8085","93962","2014",NA,NA,NA,NA,2,2.1825,NA
"8086","93962","2015",NA,NA,NA,NA,3,4.11,NA
"8087","93962","2016",NA,NA,NA,NA,3,4.20666666666667,NA
"8088","93962","2017",NA,NA,NA,NA,2,5.46,NA
"8089","94002","2008",NA,NA,NA,NA,14,4.01928571428571,NA
"8090","94002","2009",NA,NA,NA,NA,15,3.61364203612479,NA
"8091","94002","2010",NA,NA,NA,NA,23,3.94417391304348,NA
"8092","94002","2011",NA,NA,NA,NA,24,4.46175,NA
"8093","94002","2012",NA,NA,NA,NA,25,5.2851358490566,NA
"8094","94002","2013",NA,NA,NA,NA,37,4.35534290002337,NA
"8095","94002","2014",NA,NA,NA,NA,68,4.54693974828823,NA
"8096","94002","2015",NA,NA,NA,NA,82,5.09514940101312,NA
"8097","94002","2016",NA,NA,NA,NA,93,4.93516497342668,NA
"8098","94002","2017",NA,NA,NA,NA,46,5.31391990846682,NA
"8099","94005","2008",NA,NA,NA,NA,2,4.697,NA
"8100","94005","2011",NA,NA,NA,NA,3,3.00833333333333,NA
"8101","94005","2012",NA,NA,NA,NA,2,3.16,NA
"8102","94005","2013",NA,NA,NA,NA,7,3.44657483773684,NA
"8103","94005","2014",NA,NA,NA,NA,8,4.320625,NA
"8104","94005","2015",NA,NA,NA,NA,19,5.23473684210526,NA
"8105","94005","2016",NA,NA,NA,NA,8,7.4975,NA
"8106","94005","2017",NA,NA,NA,NA,8,7.794375,NA
"8107","94010","2008",NA,NA,NA,NA,26,6.36330769230769,NA
"8108","94010","2009",NA,NA,NA,NA,47,5.44276595744681,NA
"8109","94010","2010",NA,NA,NA,NA,35,5.97029212504947,NA
"8110","94010","2011",NA,NA,NA,NA,52,6.43932692307692,NA
"8111","94010","2012",NA,NA,NA,NA,60,5.67533814317673,NA
"8112","94010","2013",NA,NA,NA,NA,91,6.62332349276868,NA
"8113","94010","2014",NA,NA,NA,NA,106,7.17842137791514,NA
"8114","94010","2015",NA,NA,NA,NA,107,6.92292268150377,NA
"8115","94010","2016",NA,NA,NA,NA,138,5.984480576294,NA
"8116","94010","2017",NA,NA,NA,NA,80,6.7643251723306,NA
"8117","94014","2008",NA,NA,NA,NA,2,3.18,NA
"8118","94014","2009",NA,NA,NA,NA,4,4.59975,NA
"8119","94014","2012",NA,NA,NA,NA,10,2.063,NA
"8120","94014","2013",NA,NA,NA,NA,28,4.65990973198348,NA
"8121","94014","2014",NA,NA,NA,NA,32,3.58356218233872,NA
"8122","94014","2015",NA,NA,NA,NA,46,4.02314274950087,NA
"8123","94014","2016",NA,NA,NA,NA,75,3.98009192982456,NA
"8124","94014","2017",NA,NA,NA,NA,61,5.17156460920338,NA
"8125","94015","2008",NA,NA,NA,NA,1,2.94,NA
"8126","94015","2010",NA,NA,NA,NA,3,3.51,NA
"8127","94015","2011",NA,NA,NA,NA,6,3.04333333333333,NA
"8128","94015","2012",NA,NA,NA,NA,11,2.915,NA
"8129","94015","2013",NA,NA,NA,NA,22,3.65736360522216,NA
"8130","94015","2014",NA,NA,NA,NA,65,3.8569145883601,NA
"8131","94015","2015",NA,NA,NA,NA,91,4.09720112574872,NA
"8132","94015","2016",NA,NA,NA,NA,76,4.45762341826449,NA
"8133","94015","2017",NA,NA,NA,NA,55,5.02330030643514,NA
"8134","94018","2008",NA,NA,NA,NA,6,3.6075,NA
"8135","94018","2009",NA,NA,NA,NA,5,4.3308,NA
"8136","94018","2010",NA,NA,NA,NA,3,4.47666666666667,NA
"8137","94018","2011",NA,NA,NA,NA,11,4.53045454545455,NA
"8138","94018","2012",NA,NA,NA,NA,9,4.73055555555556,NA
"8139","94018","2013",NA,NA,NA,NA,12,2.88083333333333,NA
"8140","94018","2014",NA,NA,NA,NA,18,5.10165000091748,NA
"8141","94018","2015",NA,NA,NA,NA,16,5.32375,NA
"8142","94018","2016",NA,NA,NA,NA,23,5.43186956521739,NA
"8143","94018","2017",NA,NA,NA,NA,13,6.18692307692308,NA
"8144","94019","2008",NA,NA,NA,NA,14,5.07321428571429,NA
"8145","94019","2009",NA,NA,NA,NA,12,4.57008333333333,NA
"8146","94019","2010",NA,NA,NA,NA,9,4.55347601700061,NA
"8147","94019","2011",NA,NA,NA,NA,16,4.67,NA
"8148","94019","2012",NA,NA,NA,NA,21,4.22285714285714,NA
"8149","94019","2013",NA,NA,NA,NA,41,6.41366356199142,NA
"8150","94019","2014",NA,NA,NA,NA,37,4.33001418737552,NA
"8151","94019","2015",NA,NA,NA,NA,54,4.8148787769733,NA
"8152","94019","2016",NA,NA,NA,NA,50,5.2389,NA
"8153","94019","2017",NA,NA,NA,NA,28,5.769,NA
"8154","94020","2008",NA,NA,NA,NA,3,10.347,NA
"8155","94020","2009",NA,NA,NA,NA,1,8,NA
"8156","94020","2010",NA,NA,NA,NA,5,4.9912,NA
"8157","94020","2011",NA,NA,NA,NA,3,5.84333333333333,NA
"8158","94020","2012",NA,NA,NA,NA,5,6.838,NA
"8159","94020","2013",NA,NA,NA,NA,3,7.16333333333333,NA
"8160","94020","2014",NA,NA,NA,NA,8,5.53375,NA
"8161","94020","2015",NA,NA,NA,NA,4,3.86125,NA
"8162","94020","2016",NA,NA,NA,NA,8,6.137,NA
"8163","94020","2017",NA,NA,NA,NA,1,4.83,NA
"8164","94021","2010",NA,NA,NA,NA,1,14.49,NA
"8165","94021","2017",NA,NA,NA,NA,1,7.1,NA
"8166","94022","2008",NA,NA,NA,NA,68,5.98924281979667,NA
"8167","94022","2009",NA,NA,NA,NA,63,8.12128571428571,NA
"8168","94022","2010",NA,NA,NA,NA,76,6.97935476663357,NA
"8169","94022","2011",NA,NA,NA,NA,65,7.35831073238139,NA
"8170","94022","2012",NA,NA,NA,NA,79,7.55725316455696,NA
"8171","94022","2013",NA,NA,NA,NA,127,7.63332220692083,NA
"8172","94022","2014",NA,NA,NA,NA,113,7.957088691799,NA
"8173","94022","2015",NA,NA,NA,NA,126,8.25402699308019,NA
"8174","94022","2016",NA,NA,NA,NA,136,7.88789623611648,NA
"8175","94022","2017",NA,NA,NA,NA,84,9.04550339175197,NA
"8176","94023","2012",NA,NA,NA,NA,1,5.5,NA
"8177","94024","2008",NA,NA,NA,NA,59,5.04383050847458,NA
"8178","94024","2009",NA,NA,NA,NA,52,5.82815384615385,NA
"8179","94024","2010",NA,NA,NA,NA,52,5.89076923076923,NA
"8180","94024","2011",NA,NA,NA,NA,67,5.51937313432836,NA
"8181","94024","2012",NA,NA,NA,NA,71,6.09045766127848,NA
"8182","94024","2013",NA,NA,NA,NA,128,6.41596513985971,NA
"8183","94024","2014",NA,NA,NA,NA,127,6.39585692937983,NA
"8184","94024","2015",NA,NA,NA,NA,142,6.68282094325692,NA
"8185","94024","2016",NA,NA,NA,NA,159,6.53663657833462,NA
"8186","94024","2017",NA,NA,NA,NA,123,6.9452916581595,NA
"8187","94025","2008",NA,NA,NA,NA,92,3.42134673913043,NA
"8188","94025","2009",NA,NA,NA,NA,32,4.2201609799249,NA
"8189","94025","2011",NA,NA,NA,NA,33,4.4790303030303,NA
"8190","94025","2016",NA,NA,NA,NA,157,5.09936725988476,NA
"8191","94025","2017",NA,NA,NA,NA,83,8.07851874539206,NA
"8192","94026","2011",NA,NA,NA,NA,1,34.425,NA
"8193","94027","2008",NA,NA,NA,NA,21,9.605,NA
"8194","94027","2009",NA,NA,NA,NA,18,9.47966666666667,NA
"8195","94027","2010",NA,NA,NA,NA,23,10.1152173913043,NA
"8196","94027","2011",NA,NA,NA,NA,19,6.47082161991806,NA
"8197","94027","2012",NA,NA,NA,NA,19,10.3733157894737,NA
"8198","94027","2013",NA,NA,NA,NA,26,8.29339386050864,NA
"8199","94027","2014",NA,NA,NA,NA,22,9.70794437000172,NA
"8200","94027","2015",NA,NA,NA,NA,31,10.4147314260692,NA
"8201","94027","2016",NA,NA,NA,NA,30,15.2964312318553,NA
"8202","94027","2017",NA,NA,NA,NA,33,13.2559437735754,NA
"8203","94028","2008",NA,NA,NA,NA,17,9.08667525898074,NA
"8204","94028","2009",NA,NA,NA,NA,28,8.59464285714286,NA
"8205","94028","2010",NA,NA,NA,NA,20,7.53165578177977,NA
"8206","94028","2011",NA,NA,NA,NA,28,9.73329533789564,NA
"8207","94028","2012",NA,NA,NA,NA,31,6.58777419354839,NA
"8208","94028","2013",NA,NA,NA,NA,28,7.69349726283354,NA
"8209","94028","2014",NA,NA,NA,NA,23,10.1799403763944,NA
"8210","94028","2015",NA,NA,NA,NA,50,9.25724044686907,NA
"8211","94028","2016",NA,NA,NA,NA,41,6.91940331420649,NA
"8212","94028","2017",NA,NA,NA,NA,19,9.32210526315789,NA
"8213","94030","2008",NA,NA,NA,NA,3,6.225,NA
"8214","94030","2009",NA,NA,NA,NA,13,6.02307692307692,NA
"8215","94030","2010",NA,NA,NA,NA,6,4.11533333333333,NA
"8216","94030","2011",NA,NA,NA,NA,11,3.55109090909091,NA
"8217","94030","2012",NA,NA,NA,NA,22,3.96386363636364,NA
"8218","94030","2013",NA,NA,NA,NA,22,4.13772727272727,NA
"8219","94030","2014",NA,NA,NA,NA,31,4.65847618647981,NA
"8220","94030","2015",NA,NA,NA,NA,44,5.08485992339561,NA
"8221","94030","2016",NA,NA,NA,NA,42,4.90709523809524,NA
"8222","94030","2017",NA,NA,NA,NA,32,5.21246875,NA
"8223","94035","2008",NA,NA,NA,NA,3,4.93333333333333,NA
"8224","94035","2010",NA,NA,NA,NA,1,4.3,NA
"8225","94035","2011",NA,NA,NA,NA,2,3.78,NA
"8226","94037","2008",NA,NA,NA,NA,2,3.915,NA
"8227","94037","2009",NA,NA,NA,NA,3,16.5413333333333,NA
"8228","94037","2010",NA,NA,NA,NA,3,5.134,NA
"8229","94037","2011",NA,NA,NA,NA,3,3.4,NA
"8230","94037","2012",NA,NA,NA,NA,5,5.744,NA
"8231","94037","2013",NA,NA,NA,NA,21,4.66437930219593,NA
"8232","94037","2014",NA,NA,NA,NA,12,5.78687759977516,NA
"8233","94037","2015",NA,NA,NA,NA,12,5.27775,NA
"8234","94037","2016",NA,NA,NA,NA,11,5.17036363636364,NA
"8235","94037","2017",NA,NA,NA,NA,11,6.27090909090909,NA
"8236","94038","2008",NA,NA,NA,NA,2,2.6505,NA
"8237","94038","2009",NA,NA,NA,NA,2,3.425,NA
"8238","94038","2010",NA,NA,NA,NA,4,3.2875,NA
"8239","94038","2011",NA,NA,NA,NA,5,4.096,NA
"8240","94038","2012",NA,NA,NA,NA,5,4.262,NA
"8241","94038","2013",NA,NA,NA,NA,13,4.78730769230769,NA
"8242","94038","2014",NA,NA,NA,NA,5,6.714,NA
"8243","94038","2015",NA,NA,NA,NA,15,5.26333333333333,NA
"8244","94038","2016",NA,NA,NA,NA,11,5.51009090909091,NA
"8245","94038","2017",NA,NA,NA,NA,9,5.50722222222222,NA
"8246","94040","2008",NA,NA,NA,NA,40,4.051225,NA
"8247","94040","2009",NA,NA,NA,NA,27,4.74851851851852,NA
"8248","94040","2010",NA,NA,NA,NA,22,6.58965694682676,NA
"8249","94040","2011",NA,NA,NA,NA,53,4.70518923927642,NA
"8250","94040","2012",NA,NA,NA,NA,67,5.57189947612929,NA
"8251","94040","2013",NA,NA,NA,NA,61,5.31738574158417,NA
"8252","94040","2014",NA,NA,NA,NA,61,5.19007617410217,NA
"8253","94040","2015",NA,NA,NA,NA,63,5.0825165061047,NA
"8254","94040","2016",NA,NA,NA,NA,83,5.22440049272721,NA
"8255","94040","2017",NA,NA,NA,NA,53,5.41504249532551,NA
"8256","94041","2008",NA,NA,NA,NA,9,3.00666666666667,NA
"8257","94041","2009",NA,NA,NA,NA,6,3.37034482758621,NA
"8258","94041","2010",NA,NA,NA,NA,11,4.15990909090909,NA
"8259","94041","2011",NA,NA,NA,NA,7,5.48142857142857,NA
"8260","94041","2012",NA,NA,NA,NA,13,7.84692307692308,NA
"8261","94041","2013",NA,NA,NA,NA,17,10.0967058823529,NA
"8262","94041","2014",NA,NA,NA,NA,23,5.00366093322175,NA
"8263","94041","2015",NA,NA,NA,NA,27,4.53374074074074,NA
"8264","94041","2016",NA,NA,NA,NA,25,4.33301225081337,NA
"8265","94041","2017",NA,NA,NA,NA,22,4.84409090909091,NA
"8266","94042","2013",NA,NA,NA,NA,1,3.01,NA
"8267","94043","2008",NA,NA,NA,NA,10,3.6455,NA
"8268","94043","2009",NA,NA,NA,NA,1,2.4,NA
"8269","94043","2010",NA,NA,NA,NA,3,4.91166666666667,NA
"8270","94043","2011",NA,NA,NA,NA,10,4.1038,NA
"8271","94043","2012",NA,NA,NA,NA,7,4.07857142857143,NA
"8272","94043","2013",NA,NA,NA,NA,19,4.54036842105263,NA
"8273","94043","2014",NA,NA,NA,NA,73,2.07115972172416,NA
"8274","94043","2015",NA,NA,NA,NA,34,3.7334188852527,NA
"8275","94043","2016",NA,NA,NA,NA,66,3.58378983108395,NA
"8276","94043","2017",NA,NA,NA,NA,39,2.74315782642554,NA
"8277","94044","2008",NA,NA,NA,NA,8,4.55325,NA
"8278","94044","2009",NA,NA,NA,NA,14,3.9355,NA
"8279","94044","2010",NA,NA,NA,NA,14,3.8275,NA
"8280","94044","2011",NA,NA,NA,NA,18,3.58305555555556,NA
"8281","94044","2012",NA,NA,NA,NA,41,3.46197906120571,NA
