"","year","county","SASH_sys_installed","total_sys_installed","pop","med_age","pov","inc_under10","inc_over200","ed_LThighschool","ed_college","county_medianinc","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","SASH_installations_share","SASH_install_rate_10000","total_install_rate_10000","inc_threshold","inc_under15","inc_under20","inc_under25","inc_under30","inc_under35","inc_under40","inc_under45","inc_under50","inc_under60","inc_under75","inc_under100","inc_under125","inc_under150","inc_under200","total_hh","eligible_hh","eligibilityshare"
"210",2014,"San Luis Obispo",17,1451,274184,39.5,38121,6523,5255,14677,42367,59454,70.1215242319027,21.477912642605,3.72195314095644,2.11208531497097,51.0409068362851,5.77969538703936,10.7458468477043,31.0192337260128,13.9034371079275,0.0117160578911096,0.620021591340122,52.9206664137951,47563.2,11960,15907,20670,25301,30495,34804,39895,43851,51578,61138,75084,84977,91109,97095,102350,41923.00384,0.409604336492428
"211",2014,"San Mateo",1,1311,739837,39.4,55672,8197,45609,44352,197073,91421,41.1954254788555,25.3616675024363,26.0393843508773,2.63612119966966,49.1852935173559,8.6978618263212,10.6085467305144,47.1378546587,7.52490075516634,0.0007627765064836,0.0135164907945939,17.7201194317127,73136.8,14662,21398,29065,36991,44805,52330,61105,68306,84137,107136,139004,166332,186924,213074,258683,104279.217546667,0.403115850468205
"212",2014,"Santa Barbara",4,823,431555,33.6,68953,7641,10790,45462,63888,63409,46.7896328393832,43.7355609366129,5.0371331579984,1.96290160002781,50.1372942035198,14.6637160964419,21.8374130576797,30.6882373285171,15.9778012072621,0.00486026731470231,0.0926880698868047,19.0705703792101,50727.2,14334,20922,27135,33656,40087,46297,51979,57362,67708,82028,99882,112283,120975,131238,142028,58114.36112,0.40917538175571
"213",2014,"Santa Clara",27,4963,1841569,36.6,180153,23162,105480,121966,507593,93854,34.0658427677703,26.7459975705499,33.1736687574563,2.64231207193431,50.2206542356002,7.38956835176961,11.8403821043894,49.2768072537703,9.78258213512499,0.00544025790852307,0.146614110033347,26.9498454850185,75083.2,42252,60558,79067,97745,116483,133429,152361,169759,203066,251321,323749,388993,438449,509234,614714,251562.040384,0.409234278679191
"214",2014,"Santa Cruz",2,803,267203,36.9,39252,5975,8083,20353,51390,66923,58.725014314959,32.7114590779295,4.373453890862,0.920274098718951,49.7064029969723,11.4545869619727,14.572831939512,36.7954519418032,14.6899548283515,0.0024906600249066,0.0748494590255349,30.0520577987523,53538.4,9949,13557,17964,21461,25311,29196,33087,36508,42772,51736,63538,72253,78302,86136,94219,38724.45376,0.411004720491621
"215",2014,"Shasta",5,542,178520,41.9,31616,4797,1702,9276,18318,44556,81.4950705803271,8.91104638135783,2.49943983867354,0.985323773246695,49.1216670401076,1.29229218014788,10.158465935847,20.0606704412296,17.7100604974233,0.00922509225092251,0.280080663231011,30.3607438942415,35644.8,10052,14484,19215,23370,27449,31170,34776,38248,43706,50859,58221,62631,64764,67259,68961,27928.86016,0.404994999492467
"216",2014,"Sierra",0,1,3019,53.5,487,79,48,155,356,43107,87.3136800264988,9.3739648890361,0.0993706525339517,0.132494203378602,49.0559788009275,5.33289168598874,9.04317386231038,20.7701283547258,16.1311692613448,0,0,3.31235508446505,34485.6,183,331,372,446,510,572,672,713,811,907,1045,1167,1190,1243,1291,503.41568,0.389942432223083
"217",2014,"Siskiyou",0,19,44261,47.3,9945,1616,298,2534,5424,37495,78.5092971238788,11.1226587740901,1.41659700413457,1.29685275976593,49.7526038724837,2.32258647567836,11.2118932790584,23.9989381000841,22.4689907593593,0,0,4.29271819434717,29996,3524,5229,6982,8110,9204,10123,11161,11968,13628,15503,17482,18162,18683,19082,19380,8109.0976,0.41842608875129
"218",2014,"Solano",2,2032,421624,37.2,53317,6927,7813,26417,55085,67341,40.092831527617,24.871686621255,14.9974859116179,14.1144716619547,49.7839307060319,6.30063753486519,11.5920978726392,24.1719616653795,12.6456273836404,0.000984251968503937,0.0474356298502932,48.1945999278978,53872.8,13371,18539,24077,29529,35438,40673,46643,51779,63054,77981,98920,114227,123993,134708,142521,56145.582,0.393946029006252
"219",2014,"Sonoma",7,1487,491790,40.5,59716,8236,12177,36783,84539,63799,65.2178775493605,25.5544033022225,4.02834543199333,1.52300778787694,49.0715549319832,8.43856117448505,13.8097651630343,31.7392202136247,12.1425811830253,0.0047074646940148,0.142337176437097,30.2364830517091,51039.2,16262,24082,33243,41246,49380,57130,65124,73251,88347,107047,132309,150234,161891,174758,186935,74819.77632,0.400244878273197
"220",2014,"Stanislaus",0,281,522794,33.3,104786,11372,4838,56351,43427,49573,45.3807809577004,43.0404710077009,5.27569176386875,2.76514267570018,49.4684330730651,11.8010153138712,21.4093036685815,16.4991185678247,20.0434588002158,0,0,5.37496604781233,39658.4,22452,32579,41321,50813,60416,69416,78104,84553,98726,115865,135779,148833,156849,163252,168090,68801.12,0.409311202332084
"221",2014,"Sutter",4,569,95067,35,15824,1606,997,9540,8969,51527,48.9738815782553,29.3803317660177,14.6254746652361,2.0248877107724,49.715463830772,9.52696519296917,20.1832145048342,18.975183531851,16.6451029274091,0.0070298769771529,0.420755887952707,59.8525250612726,41221.6,3550,5567,7429,9005,10594,12258,14007,15267,18093,21376,25108,27760,29024,30726,31723,12685.31568,0.399877555086215
"222",2014,"Tehama",19,283,63284,40,11604,1567,540,5654,4559,42369,70.6782125023703,22.9742114910562,1.27204348650528,0.49775614689337,49.7661336198723,5.78187219518362,17.7620005026389,14.3220658456899,18.3363883446053,0.0671378091872792,3.00233866380128,44.719044308198,33895.2,3223,4844,6553,8043,9799,11268,12368,13517,15600,17950,20333,21782,22500,22940,23480,9410.99424,0.400808954003407
"223",2014,"Trinity",0,1,13515,50,2489,365,116,520,1702,36862,83.1298557158713,7.10321864594895,1.17647058823529,0.813910469848317,50.9433962264151,0.48834628190899,7.03463203463204,23.0248917748918,18.4165741768405,0,0,0.739918608953015,29489.6,888,1372,1829,2125,2689,2861,3091,3400,3752,4224,4884,5164,5301,5405,5521,2094.78432,0.379421177322949
"224",2014,"Tulare",90,1516,451108,30.1,122044,10382,3050,66418,27930,42863,31.3277529992818,61.8525940572989,3.32115590944962,1.7476967821453,50.0724881846476,19.9799161176481,31.1364051886195,13.0934354680681,27.0542752511594,0.0593667546174142,1.99508765085079,33.6061430965534,34290.4,19651,29582,38632,47157,55492,62616,69051,75188,86060,98386,111826,119875,124975,129656,132706,54309.0968,0.40924371769174
"225",2014,"Tuolumne",0,102,54347,48.2,7444,1334,660,3088,5246,48493,80.9925110861685,11.1284891530351,1.41682153568734,1.87314847185677,52.2991149465472,1.64866505970891,10.6062167267731,18.0182036750816,13.6971681969566,0,0,18.7682852779362,38794.4,2751,4232,5429,6796,8202,9317,10236,11483,13748,15812,18507,19929,20633,21521,22181,9048.1512,0.407923502096389
"226",2014,"Ventura",18,2685,835790,36.9,91912,9304,26467,73796,140703,77335,47.5140884671987,41.220880843274,6.99685327654076,1.79889685208007,49.5672357888943,12.7066607640675,16.8227835693134,32.0751276024866,10.9970207827325,0.00670391061452514,0.215365103674368,32.1252946314266,61868,18575,28086,38236,47253,57419,66477,76800,86188,103878,129493,167682,196499,217266,241362,267829,107067.921333333,0.3997622413306
"227",2014,"Yolo",10,812,204162,31,39333,5084,4169,13264,39084,55508,48.7554001234314,30.9798101507626,13.202260949638,2.60283500357559,48.7495224380639,8.97032748503639,13.6015915010562,40.0787546914416,19.2655832133306,0.0123152709359606,0.489807113958523,39.7723376534321,44406.4,9552,13668,17384,20786,23683,26573,29300,32358,37444,43601,51279,57947,61847,66784,70953,28976.25056,0.408386545459671
"228",2014,"Yuba",3,334,73059,32.1,15926,1581,293,7307,4870,45470,57.3769145485156,26.2541233797342,7.04772854815971,3.25490357108638,50.671375189915,6.6425765477217,19.8986955692928,13.2621660630157,21.7988201316744,0.00898203592814371,0.410627027470948,45.7164757250989,36376,3151,4835,6558,8194,9819,10999,12210,13579,15739,18347,21544,23072,23772,24419,24712,10143.736,0.410478148268048
"229",2015,"Alameda",24,4504,1584983,37.1,194639,29499,64222,104655,404453,75619,32.9787133363576,22.5975925293836,27.7009280225719,11.6646676967513,49.0036170734954,6.91591013909928,11.6250266590836,44.926443145061,12.2801948033512,0.00532859680284192,0.151421182435395,28.4167085703758,60495.2,54921,75419,97768,117146,136786,155443,174925,191942,228489,277375,344111,401732,441884,494685,558907,230102.889813333,0.411701570768184
"230",2015,"Amador",0,253,36995,50,4191,926,543,2472,4089,54171,79.729693201784,12.9314772266522,1.45425057440195,2.31112312474659,54.0937964589809,1.7732125962968,12.3482691443129,20.4255956841001,11.3285579132315,0,0,68.3876199486417,43336.8,1530,2390,3255,3911,4456,5156,5769,6455,7472,8929,10903,12235,12906,13382,13925,5565.09168,0.399647517414722
"231",2015,"Butte",11,1931,222564,36.8,47532,7162,2380,11798,27983,43444,73.7828220197337,15.1866429431534,4.30932226236049,1.43284628241764,49.4756564403947,2.75606117790838,11.1013879087274,26.3307457068925,21.3565536205316,0.00569653029518384,0.494239859096709,86.7615607196132,34755.2,13868,20094,25698,30342,35380,39787,43884,47355,54182,61954,70702,76291,79790,82938,85318,35133.33952,0.411792816521719
"232",2015,"Calaveras",0,344,44767,50.7,5590,1014,622,1812,4495,53233,82.5407107914312,11.0952263944423,0.897982889181763,0.583018741483682,49.462773918288,1.30453235642326,7.95364761653937,19.7304889825301,12.4868764938459,0,0,76.8423168852056,42586.4,2172,3267,4164,5130,6041,6849,7765,8439,9925,11568,13717,15454,16479,17438,18060,7322.82848,0.4054722303433
"233",2015,"Colusa",0,197,21396,34,3171,303,185,3487,1378,52168,37.4696204898112,57.3798840904842,1.95830996447934,0.705739390540288,52.0143952140587,18.6857356515237,33.0052058684335,13.0430667297681,14.820527201346,0,0,92.073284726117,41734.4,684,982,1342,1802,2222,2526,2920,3300,4047,4870,5834,6337,6493,6781,6966,2662.67072,0.382238116566179
"234",2015,"Contra Costa",15,5835,1096068,38.8,117915,15461,47812,64262,236771,80185,45.9656700131744,24.9391461113727,15.255896531967,8.88065339011813,48.7759883510877,7.38211497826777,10.8695358010325,40.0484090309398,10.7580004160326,0.0025706940874036,0.136852823000033,53.2357481470128,64148,29546,42946,56914,69286,82758,95522,108428,121110,145795,181070,228381,268747,298919,336834,384646,155549.713333333,0.40439706466032
"235",2015,"Del Norte",0,0,27788,38.8,5207,945,205,3130,2067,40847,63.2719159349359,19.0729811429394,2.15920541240823,2.88613790125234,55.4843817475169,3.26040017273643,20.2562775045302,13.3769091379757,18.7383043040161,NA,0,0,32677.6,1883,2778,3261,3761,4193,4646,4998,5407,6247,7152,8086,8787,9027,9215,9420,3992.34464,0.423815779193206
"236",2015,"El Dorado",0,1673,182093,44.9,18831,2926,6204,7367,31958,69584,78.9728325635802,12.4765916317486,3.95347432355994,0.980817494357279,49.9579885003817,2.74255462867875,7.52894766425819,32.6605279563409,10.3414189452642,0,0,91.8761292306678,55667.2,5823,8422,11339,14095,17280,20154,22382,24571,29246,35820,44131,50816,55396,60882,67086,27220.416,0.405754047044093
"237",2015,"Fresno",14,6639,956749,31.4,252187,23689,9501,120134,90069,45233,31.1700351920932,51.6412350574707,9.77257357990445,5.06914561708452,49.8893649222523,13.3970351680535,25.698761417845,19.2673326630586,26.3587419479926,0.00210875131796957,0.146328869954398,69.3912405448033,36186.4,44773,64892,83687,102379,119414,133140,147555,159689,182325,211034,242274,262705,274849,286804,296305,122670.90528,0.41400214400702
"238",2015,"Glenn",16,323,28029,37.2,5721,843,222,3470,2004,39349,53.7479039566164,39.5804345499304,2.47957472617646,0.966855756537872,50.5476470798102,12.9508723108209,24.983800129599,14.4286845705234,20.4110028898641,0.0495356037151703,5.7083734703343,115.237789432374,31479.2,1743,2569,3041,3663,4216,4830,5174,5514,6308,7120,8039,8635,9059,9275,9497,3826.59952,0.402927189638833
"239",2015,"Humboldt",13,142,135034,37.4,28158,4244,1195,7038,19450,42197,75.7105617844395,10.5817794037057,2.63859472429166,1.27079106002933,50.0118488676926,2.10317401543315,9.95600571501323,27.5141107071622,20.8525260304812,0.0915492957746479,0.962720500022217,10.5158700771658,33757.6,8612,12224,15875,19192,22363,25236,27926,30772,35303,40129,45846,48981,50508,51841,53036,21575.06992,0.406800473640546
"240",2015,"Imperial",0,87,178206,32.2,40114,4636,952,23894,13169,41079,12.5904851688495,81.8462902483643,1.5504528467055,2.90225918319249,51.158210161274,29.4501868623952,27.6119489224013,15.2181198359045,22.5099042680942,0,0,4.88199050537019,32863.2,9204,12139,15359,18089,20710,22772,24945,26685,29588,33688,38725,41963,44035,45500,46452,19589.88944,0.421723272194954
"241",2015,"Inyo",36,86,18373,45.7,2019,300,216,1041,2137,45955,64.8016110597072,20.5627823436565,1.32803570456648,1.06678277907799,50.1496761552278,4.25624557774996,11.0898050495366,22.7655267923724,10.9889511783595,0.418604651162791,19.5939694116366,46.8078158166875,36764,1011,1500,1933,2575,2995,3322,3878,4245,4683,5570,6471,7141,7483,7741,7957,3110.3656,0.3908967701395
"242",2015,"Kern",6,7363,865736,31.1,195744,17888,8395,113113,65695,49026,36.6217877043348,50.9966086659213,4.56836726207527,5.66234972324126,51.3490255689956,14.651348679043,26.3000888194454,15.2748520063429,22.6101259506362,0.00081488523699579,0.0693051923450105,85.0490218727187,39220.8,35037,51003,67786,82953,96749,110201,121833,131555,151372,177691,208168,228071,238976,251305,259700,108104.64032,0.416267386676935
"243",2015,"Kings",10,793,150998,31.4,29900,2898,1105,21479,10436,46481,34.0845574113564,52.6179154690791,3.70998291368098,6.22326123524815,55.6020609544497,13.9664101511278,27.2216871134543,13.2261989252763,19.8015867759838,0.0126103404791929,0.662260427290428,52.5172518841309,37184.8,5490,7790,10555,12765,15326,17785,20015,22080,25279,29097,34336,36996,38849,40449,41554,16400.48464,0.39467884295134
"244",2015,"Lake",3,234,64158,45.5,15597,2700,472,5210,4567,35578,72.5614888244646,18.5464010723526,1.28744661616634,2.2475762960192,50.1044296892048,5.36799775554101,15.5815414062266,13.6585219965906,24.3102964556252,0.0128205128205128,0.467595623304966,36.4724586177873,28462.4,5144,7462,9641,11517,13353,14506,15707,16907,18814,20962,23760,25251,25945,26521,26993,10940.09248,0.405293686511318
"245",2015,"Lassen",0,2,32645,37,3563,798,166,4288,2107,51555,65.9396538520447,18.3366518609282,1.5101853270026,8.54342165722163,66.834124674529,4.50604993107673,21.3078910753329,10.4700854700855,10.9143819880533,0,0,0.612651248276918,41244,1405,1776,2250,2828,3273,3688,4191,4680,5476,6761,7916,8625,9079,9541,9707,3813.1464,0.392824394766663
"246",2015,"Los Angeles",139,17019,10038388,35.6,1800265,215249,229613,1168743,1698984,56196,26.9320831193215,48.2380139121939,14.1293801355357,8.27613955547444,49.2643938449082,16.2113080307316,21.3921695496315,31.0974729175799,17.9338057066533,0.0081673423820436,0.138468447324411,16.9539173022601,44956.8,403444,576819,748905,902563,1061543,1204245,1346846,1470815,1709563,2012666,2392154,2664786,2836911,3033456,3263069,1345613.92736,0.412376792326488
"247",2015,"Madera",6,908,153187,33.5,33968,3656,959,22682,9703,45073,36.2909385261151,55.6476724526233,2.12289554596669,3.46830997408396,48.2175380417398,15.8551313100981,29.9891583150435,12.8288864796256,22.1742053829633,0.0066079295154185,0.391678145012305,59.2739592785289,36058.4,6060,8572,11686,14392,16733,19291,21546,23646,27450,31914,36042,39189,40884,42200,43159,17274.47744,0.40025203178943
"248",2015,"Marin",0,777,258349,45.4,20964,3613,21186,10862,78542,93257,71.9859569806734,15.8216211403954,5.68262311833992,2.5481035343663,48.9492895269577,5.77010168415593,7.72518758223392,55.8600334269763,8.11460466268497,0,0,30.0755954155038,74605.6,7351,10554,13986,16865,20048,23581,26570,29576,35076,42653,54193,64740,71907,82484,103670,42453.7754133333,0.409508781839812
"249",2015,"Mariposa",0,68,17789,50.6,2651,574,163,928,2064,47681,81.7302827590084,10.1354769801563,1.2985552869751,1.0793186800832,50.205182978245,2.01810107369723,9.88917306052856,21.9948849104859,14.9024678171904,0,0,38.2258699196132,38144.8,832,1372,1929,2124,2523,3004,3481,3794,4330,5043,5897,6540,6932,7182,7345,2825.52976,0.38468750987066
"250",2015,"Mendocino",11,131,87544,42.2,17527,2676,789,6114,9329,42980,66.681897103171,23.6372566937768,1.93845380608608,0.668235401626611,50.0628255505803,8.07593895641049,13.460734021708,20.5389577508201,20.0207895458284,0.083969465648855,1.25651101160559,14.9639038654848,34384,5755,8011,10354,12254,14699,16073,17676,18867,21756,25337,28782,30845,32329,33228,34017,14397.776,0.423252373813093
"251",2015,"Merced",2,1355,263885,30.4,67417,5718,1925,39366,16326,42462,29.9342516626561,56.9270705041969,7.5426795763306,3.41815563597779,50.4583435966425,17.4261515432859,31.3783318454279,13.0133273817115,25.5478712317866,0.0014760147601476,0.0757905905981772,51.3481251302651,33969.6,11558,16793,22174,27125,32173,36817,40598,43905,50550,57917,65854,70604,73423,75767,77692,31132.70816,0.40071961283015
"252",2015,"Modoc",0,2,9184,47.8,1673,480,34,622,790,37860,77.8418989547038,14.6450348432056,1.08885017421603,0.511759581881533,50.7839721254355,4.96515679442509,13.3304757822546,16.9309901414488,18.2164634146341,0,0,2.17770034843206,30288,711,890,1220,1603,1801,2012,2239,2434,2640,3010,3313,3584,3699,3711,3745,1614.4048,0.431082723631509
"253",2015,"Mono",1,15,14146,38.5,684,71,164,1072,2717,56944,66.4852255054432,27.3010038173335,1.09571610349215,0.551392619821858,51.6824544040718,8.73745228333098,13.7277500320143,34.7931873479319,4.8352891276686,0.0666666666666667,0.706913615156228,10.6037042273434,45555.2,291,451,603,808,1164,1561,1677,2009,2501,3073,3893,4338,4622,4742,4906,1713.86528,0.349340660415817
"254",2015,"Monterey",48,2200,428441,33.5,69475,6075,6957,67077,46026,58783,31.514490910067,56.9259244563429,6.08601884506852,2.78848196134357,51.1853440730462,24.1760242367094,30.6105964495961,21.0039702459727,16.2157683321624,0.0218181818181818,1.12034095709794,51.3489605336557,47026.4,11454,16585,23028,28941,35214,41451,47106,53160,63867,77019,93198,103974,111031,118445,125402,49559.56512,0.395205539943542
"255",2015,"Napa",0,557,140295,40.3,14020,1732,4688,13639,23094,71379,54.1829715955665,33.2791617662782,7.71018211625503,2.09843543960939,49.7508820699241,13.3347589008874,18.5602503912363,31.4268218003674,9.99322855411811,0,0,39.7020563811968,57103.2,3813,5339,7686,9546,11363,13201,15329,17644,21039,25912,32587,37513,40758,44806,49494,20055.5364,0.405211468056734
"256",2015,"Nevada",0,330,98570,49,12367,1788,1789,3309,17130,56521,85.7228365628487,9.03114537891854,1.43552805113118,0.487978086638937,49.3740488992594,1.73379324338034,6.37486273527655,33.0013293004797,12.5464137161408,0,0,33.4787460687836,45216.8,3991,5926,7880,10111,12647,14298,16344,18393,21511,25453,30926,34496,36743,39204,40993,16432.84464,0.400869529919742
"257",2015,"Orange",11,10108,3116069,37.1,395483,45292,112048,259365,648550,76509,42.3626691193295,34.1615991173495,18.9450875445955,1.66286433323524,49.4084052695881,11.0008475422078,15.437235064513,38.6012715712988,12.6917279431232,0.00108824693312228,0.0353008871112931,32.4383060837228,61207.2,80256,115570,153429,190338,227136,263310,299108,333992,403145,495259,626344,729932,804594,897305,1009353,410558.33472,0.406753964886417
"258",2015,"Placer",0,2975,366280,41,32427,5535,10585,10108,71904,73948,74.482363219395,13.4208802009392,6.6801354155291,1.41503767609479,48.7957300425904,2.28404499290161,5.3438504483167,38.0138724412113,8.85306323031561,0,0,81.2220159440865,59158.4,10534,15706,21047,26151,31388,36790,41536,45460,55095,68614,86605,101579,112270,124871,135456,54284.1184,0.400750933144342
"259",2015,"Plumas",0,13,18966,51.3,2687,564,388,1035,1982,47333,84.3245808288516,8.29906147843509,0.938521564905621,0.653801539597174,50.6590741326584,1.46050827797111,10.5012175324675,20.1095779220779,14.1674575556259,0,0,6.85437097964779,37866.4,1301,1753,2402,2687,3249,3577,3934,4311,5065,5869,6943,7429,7604,7829,8217,3437.03584,0.418283539004503
"260",2015,"Riverside",59,14057,2298032,34.5,379985,39421,29632,228108,232063,56603,37.756045172565,46.987074157366,6.18511839695879,6.26518690775411,49.7589676732091,11.7048848754064,19.8737395298427,20.2183159578528,16.5352353666093,0.00419719712598705,0.256741420485006,61.1697313179277,45282.4,74697,109945,147071,180902,217120,249584,281798,311936,365968,438752,530548,591137,629862,669600,699232,283500.19424,0.405445108690678
"261",2015,"Sacramento",0,45,1465832,35.5,262251,33699,22673,97046,228544,55987,46.8265803993909,22.2905489851497,15.041628235705,9.95741667530795,48.9221820781645,4.91311419043929,12.4165320047544,29.2410185942192,17.8909315665097,0,0,0.306992888680285,44789.6,64189,89897,115884,141324,167056,190483,213827,235355,275925,329126,395232,441467,468902,499923,522596,212844.68448,0.407283416788494
"262",2015,"San Benito",5,346,57557,35,6202,527,1098,6251,5499,71077,36.6454123738207,57.8678527372865,2.66344667025731,0.780096252410654,49.99044425526,15.3673749500495,20.8958716363029,18.3820825672739,10.7754052504474,0.0144508670520231,0.868704067272443,60.114321455253,56861.6,1160,1825,2579,3125,3794,4591,5226,5813,7087,9082,11610,13537,14621,16100,17198,6687.16784,0.388834041167578
"263",2015,"San Bernardino",98,10089,2094769,32.5,397766,42004,21009,219969,204060,53433,31.1690692386607,51.0921251937564,6.67825426097102,8.54924815098944,49.7454850630308,11.7122699448006,20.5919715566074,19.1026813589246,18.988537638279,0.00971354941024879,0.467832013935665,48.1628284550707,42746.4,75511,108533,142344,174037,203257,231946,261383,286543,337847,402616,480250,533322,563262,593316,614325,248115.15536,0.403882562747731
"264",2015,"San Diego",15,26143,3223096,35.1,454876,66035,81426,227489,627596,64309,47.0142992948395,32.9185044441742,11.4502329437286,5.06581249829357,50.2294998349413,9.47101792810391,13.1438789895768,36.2612956157988,14.1130143191515,0.000573767356462533,0.046539104016759,81.1114530873421,51447.2,112261,156531,204719,250189,298794,342982,388723,431277,514083,617969,759400,862809,932940,1012731,1094157,443260.68432,0.405116161867081
"265",2015,"San Francisco",12,793,840763,38.5,109524,23059,58114,52783,314049,81294,41.2401592363127,15.2978901307503,33.8295096239963,5.56934593934319,50.8953177054652,4.37126752723419,9.76387128996754,58.09321210888,13.026738807488,0.0151324085750315,0.142727498712479,9.43190887324966,65035.2,44613,57820,70782,81221,92020,102065,112123,121015,139380,166395,203244,236784,261057,295173,353287,148448.3952,0.42019206820517
"266",2015,"San Joaquin",0,4609,708554,33.5,129390,13557,7677,74533,64860,53274,34.3073357852754,40.1053413007336,14.7854644811828,7.09374303158263,49.7350942906257,10.7634703918121,20.9958026986676,18.2709372094989,18.2611346488764,0,0,65.0479709379948,42619.2,26347,38663,51622,62364,73296,83362,93315,102734,120234,142658,168890,188530,199449,211396,219073,88575.77952,0.404320840633031
"267",2015,"San Luis Obispo",22,2085,276517,39.3,38630,6679,5820,14583,43557,60691,69.7671390909058,21.7639421807701,3.66234264077796,2.05484653746424,50.9744428009851,5.66077311702355,10.7223999117679,32.0260284548362,13.9702079799795,0.0105515587529976,0.795611119750323,75.4022356672465,48552.8,11887,16024,20952,25352,30047,34329,39326,43325,51203,61018,75099,85029,91369,97756,103576,42167.52944,0.407116797713756
"268",2015,"San Mateo",1,1819,748731,39.5,59232,8434,47825,44991,201934,93623,40.7577621335299,25.2946652402532,26.5581363667325,2.59625953780463,49.2053888512697,8.47233519114342,10.6397671080294,47.7546782954994,7.91098538727527,0.000549752611324904,0.013355931569549,24.2944395250097,74898.4,14572,21299,29172,36823,44466,52171,60472,68090,83275,105625,136478,163486,184625,211886,259711,105473.616,0.406119170924605
"269",2015,"Santa Barbara",2,1295,435850,33.6,68017,7285,11187,45294,65121,63985,46.3457611563611,44.1216014683951,5.16301479866927,2.00229436732821,50.1280256969141,14.4187220373982,21.7278052009728,31.2389367795415,15.6055982562808,0.00154440154440154,0.0458873465641849,29.7120569003097,51188,13770,20440,26331,33201,40145,46244,52057,57174,67260,81262,99396,112393,121404,131526,142713,58372.2168,0.409018216980934
"270",2015,"Santa Clara",10,6188,1868149,36.8,175690,22926,113207,122073,522329,96310,33.580190873426,26.6078348140325,33.7609045102933,2.5859821673753,50.2638708154435,7.13786748273291,11.6730702661972,49.9470244777512,9.40449610817981,0.00161603102779573,0.0535289208730139,33.123696236221,77048,42469,59851,78137,96506,115407,131882,150129,167487,200747,249075,320366,385884,435498,508256,621463,254915.15872,0.410185576164631
"271",2015,"Santa Cruz",2,1130,269278,37,39053,5839,8682,20340,52007,67256,58.3196547805614,32.903542064335,4.40325611449877,0.941406279012767,49.6564888331019,11.2263162976552,14.5926749650249,37.3117623847616,14.502855784728,0.00176991150442478,0.0742726847347351,41.9640668751253,53804.8,9635,13380,17804,21330,25207,29219,32988,36388,42951,52042,63504,72521,78428,86120,94802,38885.09024,0.410171623383473
"272",2015,"Shasta",8,702,178942,42.2,31707,5115,1738,8804,18362,44620,81.1704351130534,9.15603938706396,2.64610879502856,0.999206446781639,49.0946787227146,1.33003990119704,9.68526198831696,20.1999977998042,17.7191492215355,0.0113960113960114,0.447072235696483,39.2305886823664,35696,10250,14596,19319,23437,27399,31208,34930,38001,43589,50886,57937,62575,64908,67637,69375,27929.2128,0.402583247567568
"273",2015,"Sierra",0,2,3021,54.5,438,71,54,106,350,42833,87.9841112214499,8.87123469049983,0.033101621979477,0.099304865938431,49.8179410791129,3.14465408805031,6.24263839811543,20.6124852767962,14.4985104270109,0,0,6.6203243958954,34266.4,153,304,349,417,477,562,652,691,777,850,978,1123,1157,1198,1252,468.1968,0.37395910543131
"274",2015,"Siskiyou",0,23,43895,47.8,10026,1714,339,2653,4780,37170,78.0134411664199,11.4910582070851,1.57648934958424,1.41473971978585,49.7209249345028,2.30777992937692,11.9585305386522,21.5460897002479,22.8408702585716,0,0,5.2397767399476,29736,3457,5024,6662,7856,9024,10059,11040,11894,13568,15318,17181,17822,18392,18794,19133,7792.9568,0.407304489625255
"275",2015,"Solano",0,2605,425753,37.3,55534,7100,8135,27035,57237,66828,39.7552101805507,25.2709904569081,15.0603753819703,13.9075943093766,49.7661789817101,6.22966837579536,11.7680089495197,24.9145747454654,13.0437131388387,0,0,61.1857109638687,53462.4,13466,19068,24836,30288,36172,41752,47973,53148,64204,78783,99627,114981,124883,135477,143612,56976.02944,0.396735853828371
"276",2015,"Sonoma",13,1728,495078,40.8,57179,7825,12894,36095,84936,64240,64.7463631993342,25.8088624418778,3.8904980629315,1.56157211590901,49.0462109001006,8.5681448175843,13.5114901008074,31.7942075966804,11.5494932111708,0.00752314814814815,0.262584885613984,34.903590949305,51392,15768,23734,32467,40304,47992,56440,64077,72066,87539,106346,131465,149495,161383,174888,187782,74219.8416,0.395244707160431
"277",2015,"Stanislaus",0,570,527367,33.5,105927,10547,5266,56581,43931,50125,44.7278650351653,43.6293890213077,5.415583455165,2.71822089740162,49.4996842805864,11.7650516623149,21.3091046040862,16.5449581018736,20.0860122078173,0,0,10.8084123579974,40100,21886,31615,40646,50392,59989,68430,77119,84364,98825,116339,136521,149694,157324,163930,169196,68603.78,0.405469278233528
"278",2015,"Sutter",4,1086,95247,35.4,16743,1672,923,9492,8650,52017,48.4088737703025,29.6712757357187,14.7448213592029,2.15124885823176,49.711801946518,8.55565004672063,20.013916123727,18.2385560967381,17.5785064096507,0.00368324125230203,0.419960733671402,114.019339191786,41613.6,3742,5802,7529,9239,10863,12406,14039,15179,17927,21512,25200,27891,29376,30994,31917,12933.00176,0.40520731146411
"279",2015,"Tehama",26,464,63152,40.5,12313,1554,591,5625,4590,41001,70.133962503167,23.4561059032176,1.28103623004814,0.508297441094502,49.8622371421333,6.03939701038764,17.6764502545409,14.4239834077054,19.4974030909552,0.0560344827586207,4.11705092475298,73.4735241955916,32800.8,3403,5119,6851,8439,10206,11657,12722,13848,15774,17993,20505,21896,22600,23113,23704,9428.80272,0.397772642591968
