"","pop","male_pop","white_pop","hisp_pop","med_age","black_pop","asian_pop","nonfluent_english_pop","pov","inc_under10","inc_10to15","inc_15to20","inc_20to25","inc_25to30","inc_30to35","inc_35to40","inc_40to45","inc_45to50","inc_50to60","inc_60to75","inc_75to100","inc_100to125","inc_125to150","inc_150to200","inc_over200","medianinc","ed_LThighschool","ed_college","year","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","zip_code"
"85",93154,45222,12766,48917,31.4,23226,6529,18219,15010,2547,1518,1691,2140,1602,1806,1470,2038,1448,2919,3689,3464,2052,1371,947,502,47411,11901,8855,2011,13.704188762694,52.5119694269704,7.00882409773064,24.9329067994933,48.545419413015,19.5579363205015,23.709060482907,17.6408478763248,16.1131030336862,"90250"
"86",19422,10268,15479,1636,38.3,188,1351,124,699,194,218,189,257,218,150,283,334,228,472,749,1321,1254,653,944,1925,102289,162,9679,2011,79.6982803006899,8.42343733909999,6.95602924518587,0.967974461950366,52.8678817835444,0.638451240860879,1.21942039894618,72.8566051938276,3.59901143033673,"90254"
"87",76137,37572,845,74498,28.7,363,470,34078,19343,1241,1414,1535,1718,1350,1334,1138,1347,1120,1382,1667,1348,913,373,184,226,37274,20845,2168,2011,1.10984146998174,97.8473015747928,0.617308273244283,0.476772134441861,49.3478860475196,44.7587900757844,55.7427463564648,5.79756651958818,25.4055189986472,"90255"
"88",34471,17665,6521,19998,32,2611,4080,7203,4871,692,506,566,591,570,541,660,429,541,951,1312,1503,650,334,394,298,51864,4784,3491,2011,18.9173508166285,58.0139827681239,11.8360360883061,7.57448289866845,51.2459748774332,20.8958254764875,26.1835695911554,19.1067812380275,14.1307185750341,"90260"
"89",69643,32757,1871,60802,27.8,6401,526,25330,14166,1008,918,1235,934,870,945,959,947,850,1384,1981,1556,829,500,257,45,43889,17119,1507,2011,2.68655859167468,87.3052568097296,0.755280501988714,9.19116063351665,47.0355958244188,36.371207443677,50.0423865064749,4.40527346604695,20.3408813520383,"90262"
"90",1710,654,1010,258,20.2,75,304,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,147,2011,59.0643274853801,15.0877192982456,17.7777777777778,4.3859649122807,38.2456140350877,1.11111111111111,0,99.3243243243243,0,"90263"
"91",17822,8843,14963,1173,46.1,344,653,149,1213,194,114,217,277,160,160,122,158,78,296,296,666,731,531,764,2258,127059,304,6011,2011,83.9580294018629,6.5817528896869,3.66401077320166,1.93019863090562,49.6184491078442,0.836045337223656,3.29253763673779,65.1034333369436,6.806194590955,"90265"
"92",34986,17408,27889,2868,39.7,103,2636,257,1107,311,248,88,305,274,269,198,254,271,656,809,1402,1306,1227,1699,4510,132752,149,15405,2011,79.7147430400732,8.19756474018179,7.53444234836792,0.294403475675985,49.757045675413,0.734579546104156,0.74619391025641,77.1484375,3.16412279197393,"90266"
"93",27454,13858,332,26927,27,228,63,13717,6966,440,503,468,616,495,445,400,330,278,357,725,799,359,120,85,10,38155,7763,463,2011,1.20929554891819,98.080425438916,0.229474757776645,0.830480075763095,50.4771617979165,49.9635754352735,59.3365436062065,3.53894366735458,25.3733517884461,"90270"
"94",22765,11021,20057,1120,47.6,63,1203,289,927,300,53,58,116,110,189,89,220,199,453,511,827,615,504,964,3713,158381,214,9168,2011,88.1045464528882,4.91983307709203,5.28442784976938,0.276740610586427,48.4120360202065,1.26949264221392,1.84689738500043,79.1231552602054,4.07204041291456,"90272"
"95",25319,12218,17574,1157,47.9,668,5260,146,563,175,163,145,78,184,213,78,102,197,168,637,981,812,737,1185,3637,153621,153,9279,2011,69.4103242624116,4.56969074608002,20.7749121213318,2.63833484734784,48.2562502468502,0.576642047474229,1.24796084828711,75.6851549755302,2.22362652553418,"90274"
"96",41712,20158,23273,3385,46.4,1245,12144,525,1940,319,332,341,409,298,346,321,359,337,715,1095,1750,1391,1423,2040,3667,116708,192,14114,2011,55.7944955887994,8.11517069428462,29.1139240506329,2.98475258918297,48.3266206367472,1.25863060989643,0.923076923076923,67.8557692307692,4.65093977752206,"90275"
"97",34382,16964,24213,4489,42.3,679,3823,858,1594,610,365,438,719,360,360,390,472,498,1079,1633,2029,2140,1365,2030,2119,92577,567,13306,2011,70.4234774009656,13.0562503635623,11.1191902739806,1.97487057181083,49.3397708103077,2.49549182711884,2.56746966129324,60.2517659844231,4.63614682101099,"90277"
"98",40661,19100,25527,7364,37.4,1240,4819,888,2221,379,449,382,595,386,433,407,470,306,840,1086,2091,1790,1330,2044,2719,100776,927,14954,2011,62.78005951649,18.1107203462778,11.8516514596296,3.04960527286589,46.9737586384988,2.18391087282654,3.71245494593512,59.8878654385262,5.46223654115737,"90278"
"99",94586,46228,3016,90167,29.1,520,915,38016,18456,1351,1794,1431,1509,1715,1727,1664,1330,1151,2136,2564,2683,1444,621,400,198,41990,21839,3288,2011,3.18863256718753,95.3280612352779,0.96737360708773,0.549764235721988,48.8740405556848,40.1919945869368,46.1078855695133,6.9418346880608,19.5124014124712,"90280"
"100",6820,3083,5588,687,44.4,268,111,113,489,92,0,104,82,0,76,70,117,19,81,209,240,160,235,266,853,128750,61,2582,2011,81.9354838709677,10.0733137829912,1.62756598240469,3.92961876832845,45.2052785923754,1.65689149560117,1.45967934912659,61.7851160564728,7.17008797653959,"90290"
"101",26992,14062,18360,4892,37.4,1637,1215,1300,3065,613,577,761,355,598,523,412,698,286,988,1241,1704,1575,999,978,1651,74046,1077,12088,2011,68.0201541197392,18.1238885595732,4.50133372851215,6.06475992886781,52.0969176052164,4.81624184943687,5.78596755130547,64.9403674653487,11.3552163604031,"90291"
"102",22152,10565,15807,2190,41.6,1560,1794,287,1772,549,420,344,370,237,291,291,155,312,519,1262,1518,1549,1208,1313,2235,100361,169,10565,2011,71.3569880823402,9.88624052004334,8.09859154929578,7.04225352112676,47.6932105453232,1.29559407728422,1.13912105688865,71.211916958749,7.99927771758758,"90292"
"103",12833,6221,8469,1404,38.9,1050,1448,189,769,202,158,133,84,161,142,227,244,153,410,829,1020,1072,591,698,810,92664,115,5960,2011,65.9939219200499,10.9405439102314,11.2834099587002,8.18203070209616,48.4765838073716,1.47276552637731,1.27409705295812,66.0314646576557,5.99236343801138,"90293"
"104",37024,17639,1776,21832,31.9,12187,777,8886,8524,847,1341,1021,777,994,600,879,740,503,1221,1164,1141,609,208,133,146,38115,6386,2833,2011,4.79688850475367,58.9671564390665,2.09863872082973,32.9164866032844,47.642070008643,24.0006482281763,32.0952907473488,14.2383273860381,23.0229040622299,"90301"
"105",30729,14396,1484,13238,31.6,14831,545,4834,5525,813,608,772,792,611,1035,514,487,602,949,1132,1347,531,300,291,248,43835,3519,3150,2011,4.82931432848449,43.0798268736373,1.77356894139087,48.2638549903999,46.8482540922256,15.7310683718963,21.2859908057101,19.0539559641907,17.9797585342836,"90302"
"106",26055,12560,281,16451,29.7,8834,163,7813,6689,534,505,549,483,387,413,443,340,206,537,906,827,379,349,198,30,42707,5147,1260,2011,1.07848781423911,63.1395125695644,0.625599692957206,33.9052005373249,48.2057186720399,29.9865668777586,39.0723449479997,9.56501935777727,25.6726156208021,"90303"
"107",26978,13957,872,23949,28.4,1784,253,11428,7612,459,515,507,500,709,464,411,417,321,546,638,662,272,54,96,57,36732,6496,729,2011,3.23226332567277,88.7723330120839,0.937801171324783,6.61279561123879,51.734746830751,42.3604418415005,48.2615156017831,5.41604754829123,28.2155830676848,"90304"
"108",14107,5981,354,1066,44.1,12160,123,430,1296,248,232,232,150,253,263,164,350,288,608,675,644,684,470,411,179,65029,675,2640,2011,2.50939250017722,7.55653221804778,0.871907563620897,86.1983412490253,42.3973913659885,3.04813213298363,9.0689238210399,35.4695687222894,9.18692847522507,"90305"
"109",6531,3674,4354,905,38.6,237,872,284,986,308,572,251,308,144,120,127,117,57,237,445,549,224,221,277,331,54702,178,2926,2011,66.6666666666667,13.8569897412341,13.3517072423825,3.62884703720717,56.2547848721482,4.34849180829888,3.8695652173913,63.6086956521739,15.0972286020518,"90401"
"110",12615,6048,10649,493,47.8,110,869,87,479,267,56,112,71,144,156,143,105,125,157,270,459,531,505,584,1935,135081,84,5686,2011,84.4153785176377,3.90804597701149,6.88862465319065,0.871977804201348,47.9429250891796,0.689655172413793,1.17334823299343,79.4245006285794,3.7970669837495,"90402"
"111",24770,11365,20517,1325,40.3,355,1873,171,2049,822,660,459,670,599,466,388,384,445,981,1362,1624,1526,932,1069,1561,71184,299,11894,2011,82.8300363342753,5.34921275736778,7.56156641098103,1.4331853048042,45.8821154622527,0.69035123132822,1.88536477709818,74.9984236080459,8.27210335082761,"90403"
"112",20123,9411,10251,5088,38.5,1485,2582,1427,2732,741,887,406,365,555,686,214,241,458,766,857,1289,861,454,509,547,55064,934,6929,2011,50.9417084927695,25.2845003230135,12.8310888038563,7.37961536550216,46.7673806092531,7.09138796402127,7.43571371706074,55.1628055091155,13.5765044973414,"90404"
"113",27350,13349,18971,3052,39.5,1211,2859,468,3327,979,761,343,423,511,411,576,658,380,820,1044,1641,1584,1011,1175,1979,77642,412,12774,2011,69.363802559415,11.1590493601463,10.4533820840951,4.42778793418647,48.8080438756856,1.71115173674589,2.23925213326811,69.4276862872982,12.164533820841,"90405"
"114",41290,20457,10772,17505,34.6,2304,9561,6589,6512,813,570,955,902,720,663,392,554,598,1199,1414,1868,1137,819,1070,561,57261,4361,7153,2011,26.0886413175103,42.3952530879147,23.1557277791233,5.58004359409058,49.5446839428433,15.9578590457738,18.9016990291262,31.002947295423,15.7713732138532,"90501"
"115",16655,8282,3107,6248,40.3,1239,5071,2319,1142,262,151,165,289,157,313,363,191,208,458,609,877,529,386,352,259,65243,1978,3009,2011,18.6550585409787,37.5142599819874,30.4473131191834,7.43920744521165,49.7268087661363,13.9237466226358,20.2892604369679,30.8647040722125,6.85679975983188,"90502"
"116",46402,22402,17491,6995,40.9,1562,18732,1275,3160,558,732,500,665,600,524,728,604,560,1462,1777,2127,2162,1428,1650,1360,75102,916,13806,2011,37.6944959268997,15.0747812594285,40.3689496142408,3.3662342140425,48.2780914615749,2.74772639110383,3.58582892934038,54.0458015267176,6.81005129089263,"90503"
"117",31463,15620,9875,6244,40.6,1415,12440,1320,1900,371,476,656,344,349,258,373,389,453,965,1325,2038,1250,816,915,448,71223,1622,6343,2011,31.386072529638,19.8455328481073,39.5385055461971,4.49734608905699,49.6456154848552,4.19540412548072,9.20335905583295,35.9906945074898,6.03883927152528,"90504"
"118",35804,17200,18590,3730,43.5,378,11615,424,2872,726,547,542,468,557,433,476,413,474,1022,1097,2079,1726,1062,1153,1223,77519,610,10193,2011,51.9215730086024,10.4178304100101,32.440509440286,1.05574796112166,48.0393252150598,1.18422522623171,3.14530267092915,52.5574920078375,8.02145011730533,"90505"
"119",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90506"
"120",32524,15855,6573,23041,35.6,618,1862,4339,2785,387,468,379,336,360,467,526,536,358,819,1266,1689,1295,864,594,448,69857,2325,4572,2011,20.2096913048825,70.8430697331202,5.72500307465256,1.90013528471283,48.7486164063461,13.3409174763252,13.0390892266278,25.6407380404913,8.56290739146477,"90601"
"121",26210,12943,4684,19932,29.6,274,695,4978,4429,374,672,395,582,418,498,301,335,299,507,1016,910,540,386,400,251,51789,2847,2178,2011,17.8710415871805,76.0473101869515,2.65165967188096,1.04540251812285,49.381915299504,18.992750858451,22.8987372315612,17.5178959221427,16.8981304845479,"90602"
"122",19199,9453,8463,9573,39.5,267,755,917,780,169,220,70,99,132,134,175,326,179,603,629,901,1066,693,592,436,83821,465,2965,2011,44.0804208552529,49.8619719777072,3.93249648419189,1.39069743215792,49.2369394239283,4.77629043179332,4.78296646780498,30.4978399506274,4.06271159956248,"90603"
"123",40340,20016,11213,26803,33.2,195,1506,5861,3309,456,427,431,442,499,593,479,692,581,990,1194,2004,1478,928,695,317,65109,3704,3738,2011,27.796232027764,66.4427367377293,3.73326722855726,0.483391175012395,49.6182449181953,14.5290034705007,17.6112590338532,17.7729174591099,8.20277640059494,"90604"
"124",40159,19847,7376,30307,32.4,270,1823,7719,4605,406,272,347,441,456,424,467,293,310,814,1222,1791,1178,744,738,445,71592,6086,3456,2011,18.3669912099405,75.4675166214298,4.53945566373665,0.672327498194676,49.421051320999,19.2210961428322,29.2132674122786,16.5890654250468,11.466918996987,"90605"
"125",32929,16254,3370,28551,34.4,235,540,7097,2979,460,301,378,291,252,469,359,586,398,805,954,1159,1076,586,491,93,60381,4658,2068,2011,10.2341401196514,86.7047283549455,1.63989188860882,0.713656655227915,49.3607458471256,21.552430987883,27.271662763466,12.1077283372365,9.04673691882535,"90606"
"126",43414,20600,16803,13498,38.1,766,10628,3807,3224,259,287,458,554,367,566,438,574,449,1032,1178,1961,1651,1081,916,537,74804,2713,6151,2011,38.7041046666974,31.0913530197632,24.4805823006403,1.7644077947206,47.4501312940526,8.76906067167273,11.9473313369738,27.0873700898362,7.42617588796241,"90620"
"127",36338,17582,6198,16559,31.2,2819,10305,6966,4998,479,467,393,470,507,553,627,577,481,920,996,1346,859,618,491,378,54607,4752,5546,2011,17.0565248500193,45.5693764103693,28.3587429137542,7.75771919203038,48.3846111508614,19.1700148604766,25.286010748683,29.5109881338796,13.7541967086796,"90621"
"128",15402,7092,4668,2041,40.8,972,7148,276,1005,269,98,176,94,205,56,155,127,110,331,521,825,530,439,619,465,84218,414,3689,2011,30.3077522399688,13.2515257758733,46.4095572003636,6.31086871834827,46.0459680560966,1.79197506817296,5.01089324618736,44.6502057613169,6.52512660693416,"90623"
"129",47881,22679,21937,8689,39.9,1039,14839,1676,3089,483,333,437,344,453,569,600,428,587,1127,1631,2178,1951,1525,1702,1247,83360,1468,10274,2011,45.8156680102755,18.1470729516927,30.9914162193772,2.16996303335352,47.3653432467994,3.50034460433157,5.681774199791,39.7646785617525,6.45141078924834,"90630"
"130",67707,33244,23271,36870,34.1,1246,5060,10933,7559,891,578,939,959,789,892,858,876,734,1857,2374,2918,2161,1251,1286,1576,66985,6401,8602,2011,34.37015375072,54.4552261952235,7.47337793728861,1.84028239325328,49.0997976575539,16.1475179818926,18.0406414700826,24.2439615568896,11.1642813889258,"90631"
"131",48922,24051,18217,19600,36.8,1013,9105,3537,2367,371,430,658,477,489,781,627,394,404,977,1105,2156,2140,1329,1449,750,81692,2377,7152,2011,37.2368259678672,40.0637749887576,18.6112587383999,2.07064306446997,49.1619312374801,7.22987612934876,10.128254292897,30.4742426179215,4.83831405093823,"90638"
"132",62782,30339,5655,49620,33.9,682,6364,14209,9324,1003,1435,1130,884,1148,913,1011,886,815,1611,1927,2499,1591,866,869,492,52206,8730,5762,2011,9.00735879710745,79.0353923098977,10.1366633748527,1.08629862062375,48.3243604854895,22.6322831384792,26.7643632350236,17.6650928934944,14.8513905259469,"90640"
"133",105348,53703,13171,72647,33.5,4597,14472,22358,11547,1269,1226,1045,1256,1347,1048,1105,1159,1438,2806,3035,4438,3125,1604,1084,458,60090,13526,8626,2011,12.5023730872916,68.9590689903937,13.7373277138626,4.36363291187303,50.9767627292402,21.2229942666211,25.0194221449447,15.9557545040879,10.9608155826404,"90650"
"134",62994,30863,3023,57484,34.4,304,1750,15952,7206,620,939,794,849,978,803,708,983,760,1279,2107,2549,1731,765,472,249,55676,9143,3594,2011,4.79886973362542,91.2531352192272,2.77804235323999,0.482585643077118,48.9935549417405,25.3230466393625,29.0623013350286,11.4240305149396,11.4391846842556,"90660"
"135",15321,7556,1780,12341,35.4,596,355,3120,1052,185,247,224,250,278,217,231,158,262,287,418,645,438,269,139,39,53694,1568,794,2011,11.6180405978722,80.5495724822139,2.31708113047451,3.89008550355721,49.3179296390575,20.364205991776,20.9934395501406,10.6306065068952,6.86639253312447,"90670"
"136",30526,14609,7398,14048,33,969,7003,6189,4215,295,353,391,526,444,469,551,574,423,1015,999,1181,904,384,377,239,53774,4790,3048,2011,24.2350782939134,46.0197864115836,22.9410993906834,3.17434318286051,47.857564043766,20.2745200812422,30.2418081949618,19.2436391186312,13.8079014610496,"90680"
"137",16573,8643,3806,5894,37,667,5793,2023,1632,150,136,86,260,291,314,285,159,295,354,388,700,418,284,271,147,58534,1845,2309,2011,22.9650636577566,35.5638689434623,34.9544439751403,4.02461835515598,52.1510891208592,12.2066010981717,20.3440291101555,25.4603594663138,9.84734206239063,"90701"
"138",49537,23488,7837,5844,43.3,3326,30675,1136,2678,656,216,247,406,355,522,403,661,491,1025,1289,2213,1965,1561,1672,1383,87522,1136,13989,2011,15.820497809718,11.797242465228,61.9234107838585,6.71417324424168,47.4150634878979,2.29323535942831,4.29733308114243,52.9184792888216,5.40606011668046,"90703"
"139",4060,2052,1641,2304,36.7,41,19,841,543,59,119,88,43,130,56,90,68,75,29,184,204,109,43,96,28,49142,455,327,2011,40.4187192118227,56.7487684729064,0.467980295566503,1.00985221674877,50.5418719211823,20.7142857142857,20.9870848708487,15.0830258302583,13.3743842364532,"90704"
"140",76243,37005,16617,38663,31.9,10639,8450,12501,10148,1014,1560,1381,1555,1343,1405,1327,1255,1168,2264,2679,2832,2163,956,860,370,50244,7883,7124,2011,21.7947877182168,50.7102291357895,11.0829846674449,13.9540679144315,48.5356032684968,16.3962593287253,20.3995548999819,18.4354216805113,13.3100743674829,"90706"
"141",27672,13441,6064,13610,36.5,3452,3621,4695,3513,397,461,435,440,392,521,474,434,365,882,948,1120,772,600,565,273,56565,3277,3667,2011,21.9138479329286,49.1832899681989,13.0854293148309,12.4747036715814,48.5725643249494,16.9666088464874,22.7301102864674,25.4352500520219,12.6951431049436,"90710"
"142",31786,14599,12374,9106,36.8,2856,5433,1164,1747,340,278,300,382,318,295,385,424,383,594,1168,1530,1716,885,1116,370,82337,1206,5553,2011,38.9290882778582,28.6478323790348,17.092430629837,8.98508777449191,45.9290253570754,3.66198955515007,7.12513293158455,32.8075150655796,5.49613037186183,"90712"
"143",27344,13908,16359,6778,38.8,933,2285,792,1240,188,78,141,281,250,382,212,426,255,606,1176,1653,1313,885,1051,371,85131,871,4617,2011,59.8266530134582,24.7878876535986,8.35649502633119,3.41208308952604,50.8630778232885,2.89643066120538,5.67057291666667,30.05859375,4.5348156816852,"90713"
"144",20662,10553,4297,8376,32.4,2362,5185,2285,2086,100,213,114,150,273,193,342,423,101,558,931,1128,595,455,313,210,68120,1780,2777,2011,20.7966314974349,40.5381860420095,25.0943761494531,11.4316135901655,51.0744361630045,11.0589487948892,15.8871831488754,24.7857907890039,10.0958280902139,"90715"
"145",14265,7158,990,11173,28.8,457,1363,5594,3113,302,182,303,126,216,258,183,320,145,388,419,424,207,97,53,0,42770,3115,704,2011,6.94006309148265,78.3245706274097,9.55485453908167,3.20364528566421,50.1787592008412,39.2148615492464,43.420685809869,9.81321438528018,21.8226428321066,"90716"
"146",21353,10105,8032,7853,38.2,433,3656,1830,2006,370,645,403,343,396,287,337,351,303,680,1044,1068,646,475,541,329,59856,1559,3300,2011,37.6153233737648,36.7770336720835,17.121715918138,2.02781810518428,47.3235610921182,8.5702243244509,12.8376152832675,27.1739130434783,9.39446447805929,"90717"
"147",21360,10182,14771,3239,42.7,417,2296,256,1079,280,148,157,252,214,187,191,270,240,363,813,1202,1008,547,750,1122,90000,353,5484,2011,69.1526217228464,15.1638576779026,10.749063670412,1.95224719101124,47.6685393258427,1.19850187265918,3.16421656507709,49.1574040874866,5.05149812734082,"90720"
"148",54196,26320,3725,43111,28.6,5296,1385,17432,11414,867,818,1064,1045,991,959,903,873,694,1444,1402,1617,864,392,234,73,42831,11342,2192,2011,6.87320097424164,79.5464609934312,2.55553915418112,9.77193888847885,48.5644697025611,32.1647354048269,42.5016862774488,8.21404481750731,21.0605948778508,"90723"
"149",60467,29969,21022,31215,34.5,4079,2624,8495,10945,1161,1882,1326,1410,1252,1307,954,1084,746,1999,1872,2823,1877,722,900,721,49226,7004,7208,2011,34.7660707493343,51.6231994310946,4.33955711379761,6.74582830304133,49.5625713198935,14.0489853969934,21.2835784611645,21.9034885134314,18.1007822448608,"90731"
"150",20300,9170,12503,5092,44.5,762,1366,757,1316,227,202,335,189,280,335,291,202,155,486,777,1014,1152,945,1000,581,91979,906,4596,2011,61.5911330049261,25.0837438423645,6.72906403940887,3.75369458128079,45.1724137931035,3.72906403940887,7.85776235906331,39.8612315698179,6.48275862068965,"90732"
"151",23875,10661,18412,2531,58.1,129,2313,284,1772,714,809,801,882,815,778,572,385,402,865,917,1110,803,723,766,1131,50648,234,5543,2011,77.1183246073299,10.6010471204188,9.68795811518325,0.540314136125654,44.6534031413613,1.18952879581152,2.26065114481693,53.550381605642,7.42198952879581,"90740"
"152",1063,557,910,82,48,67,25,0,133,52,0,17,0,7,63,30,29,14,20,86,41,57,25,16,100,69617,18,302,2011,85.6067732831609,7.7140169332079,2.35183443085607,6.30291627469426,52.3988711194732,0,2.42587601078167,40.7008086253369,12.5117591721543,"90742"
