"","year","county","zip_code","SASH_sys_installed","SASH_avg_size_DC","SASH_avg_incentive","SASH_avg_syscost","total_sys_installed","total_avg_size_DC","SASH_installations_share","county_medianinc","pop","med_age","pov","inc_under10","inc_over200","medianinc","ed_LThighschool","ed_college","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","SASH_install_rate_10000","total_install_rate_10000","inc_threshold","inc_under15","inc_under20","inc_under25","inc_under30","inc_under35","inc_under40","inc_under45","inc_under50","inc_under60","inc_under75","inc_under100","inc_under125","inc_under150","inc_under200","total_hh","eligible_hh","eligibilityshare"
"4381",2013,"Shasta","96096",0,0,0,0,4,0,0,44651,842,51.1,164,20,18,56250,38,73,91.686460807601,5.70071258907363,0.475059382422803,0.118764845605701,52.6128266033254,2.13776722090261,8.67579908675799,16.6666666666667,19.4774346793349,0,47.5059382422803,35720.8,35,52,75,91,109,126,138,148,176,215,270,286,286,304,322,111.45072,0.346120248447205
"4382",2013,"Sierra","95936",0,0,0,0,0,0,NA,39009,250,35.7,47,47,0,50917,0,54,98,2,0,0,66.4,0,0,36.4864864864865,18.8,0,0,31207.2,47,47,47,47,47,47,47,47,70,70,83,105,105,105,105,47,0.447619047619048
"4383",2013,"Sierra","96125",0,0,0,0,0,0,NA,39009,340,58.5,99,24,43,120781,5,99,94.7058823529412,3.82352941176471,0,0,36.1764705882353,0,2.56410256410256,50.7692307692308,29.1176470588235,0,0,31207.2,29,29,29,29,29,29,29,48,48,48,62,78,91,91,134,29,0.216417910447761
"4384",2013,"Siskiyou","96014",0,0,0,0,2,0,0,37709,190,48.7,0,0,0,40000,0,21,65.7894736842105,12.1052631578947,15.7894736842105,0,55.2631578947368,0,0,22.3404255319149,0,0,105.263157894737,30167.2,0,21,33,40,55,55,55,64,67,77,100,100,100,110,110,40.5016,0.368196363636364
"4385",2013,"Siskiyou","96025",0,0,0,0,0,0,NA,37709,2179,51,403,74,23,32000,186,276,82.1477742083525,5.92014685635613,0.96374483708123,4.13033501606241,50.1606241395135,1.23910050481872,14.4297905352987,21.4119472459271,18.4947223497017,0,0,30167.2,180,290,465,498,547,623,681,719,819,919,999,1029,1029,1037,1060,499.63856,0.471357132075472
"4386",2013,"Siskiyou","96027",0,0,0,0,1,0,0,37709,2379,51.2,387,80,43,43325,131,314,90.2480033627575,4.4556536359815,1.09289617486339,0,51.1559478772594,0.462379150903741,10.3393843725335,24.7829518547751,16.2673392181589,0,4.20344682639765,30167.2,163,224,298,338,430,460,575,648,736,820,924,947,965,965,1008,341.07648,0.338369523809524
"4387",2013,"Siskiyou","96032",0,0,0,0,1,0,0,37709,2223,42.1,344,49,0,45493,111,358,74.3139901034638,8.63697705802969,1.21457489878543,1.75438596491228,55.195681511471,1.16959064327485,9.62705984388552,31.0494362532524,15.4745838956365,0,4.49842555105713,30167.2,105,196,306,343,359,421,458,533,687,737,835,899,912,931,931,343.53504,0.36899574650913
"4388",2013,"Siskiyou","96034",0,0,0,0,0,0,NA,37709,338,57.7,53,14,0,35250,39,22,74.8520710059172,18.0473372781065,0,0,58.8757396449704,2.36686390532544,22.1590909090909,12.5,15.6804733727811,0,0,30167.2,27,62,65,76,86,91,91,106,116,141,161,165,173,173,173,76.3344,0.441239306358381
"4389",2013,"Siskiyou","96037",0,0,0,0,0,0,NA,37709,215,66.1,101,0,0,14881,7,32,85.1162790697674,0,0,0,46.046511627907,0,7,32,46.9767441860465,0,0,30167.2,52,56,65,75,75,75,75,100,100,100,100,100,100,100,100,75,0.75
"4390",2013,"Siskiyou","96038",0,0,0,0,3,0,0,37709,549,55.1,92,21,0,39792,29,39,83.9708561020036,3.27868852459016,0,0,39.1621129326047,1.82149362477231,10.1398601398601,13.6363636363636,16.7577413479053,0,54.6448087431694,30167.2,49,75,97,105,132,138,170,170,199,226,267,267,270,275,275,105.90288,0.385101381818182
"4391",2013,"Siskiyou","96044",0,0,0,0,1,0,0,37709,946,50.3,189,17,2,36645,42,48,86.6807610993658,6.87103594080338,0,0,49.2600422832981,0.634249471458774,9.9290780141844,11.3475177304965,19.9788583509514,0,10.5708245243129,30167.2,68,100,150,168,190,227,253,279,330,354,374,393,403,403,405,168.73568,0.416631308641975
"4392",2013,"Siskiyou","96050",0,0,0,0,1,0,0,37709,411,57.9,108,38,2,28250,18,43,84.4282238442822,4.37956204379562,0,0.72992700729927,52.5547445255474,0,9.52380952380952,22.7513227513227,26.2773722627737,0,24.330900243309,30167.2,44,49,91,111,122,139,146,148,158,164,187,199,199,199,201,111.36784,0.554068855721393
"4393",2013,"Siskiyou","96057",0,0,0,0,0,0,NA,37709,1475,53.1,257,56,7,41445,47,132,85.5593220338983,6.30508474576271,2.4406779661017,0,51.3898305084746,0,6.22516556291391,17.4834437086093,17.4237288135593,0,0,30167.2,152,188,255,287,305,328,374,413,534,623,667,681,681,686,693,287.60192,0.415009985569986
"4394",2013,"Siskiyou","96058",0,0,0,0,1,0,0,37709,848,45.8,150,34,0,30000,115,142,66.627358490566,27.7122641509434,3.06603773584906,0,53.1839622641509,10.377358490566,24.0585774058577,29.7071129707113,17.688679245283,0,11.7924528301887,30167.2,61,97,114,160,196,196,209,223,264,265,303,311,311,320,320,161.20384,0.503762
"4395",2013,"Siskiyou","96064",0,0,0,0,9,0,0,37709,4482,47.1,780,120,35,41940,260,380,82.4408746095493,8.74609549308344,0.870147255689424,0.0446229361892012,48.772869254797,1.16019634091923,10.7260726072607,15.6765676567657,17.4029451137885,0,20.0803212851406,30167.2,263,452,616,725,835,932,1060,1163,1365,1586,1773,1833,1872,1919,1954,728.6784,0.37291627430911
"4396",2013,"Siskiyou","96067",0,0,0,0,5,0,0,37709,7313,51.7,967,186,80,44692,168,1512,86.4898126623821,8.27293860248872,0.259811294954191,0,49.9658143032955,2.66648434295091,4.22747861097131,38.0473074987418,13.2230274853002,0,6.83713934089977,30167.2,473,726,985,1077,1225,1433,1694,1779,2044,2292,2768,2975,3181,3272,3352,1081.94912,0.322777183770883
"4397",2013,"Siskiyou","96094",0,0,0,0,1,0,0,37709,6422,42.9,1415,205,32,42857,301,815,79.6013702896294,11.4294612270321,1.52600436001246,3.42572407349735,50.4515727187792,1.88414824042354,9.39450686641698,25.4369538077403,22.0336343818125,0,1.55714730613516,30167.2,518,686,897,1020,1152,1249,1396,1516,1762,2010,2444,2553,2604,2652,2684,1024.41408,0.381674396423249
"4398",2013,"Siskiyou","96097",0,0,0,0,8,0,0,37709,9932,42.7,2721,527,50,29443,565,794,77.0136931131696,9.93757551349174,2.05396697543294,1.78211840515505,48.7213048731373,0.916230366492147,12.2188581314879,17.1712802768166,27.3962948046718,0,8.05477245267821,30167.2,959,1425,1829,2165,2398,2618,2812,2866,3064,3428,3826,4058,4127,4210,4260,2172.79152,0.510044957746479
"4399",2013,"Siskiyou","96134",0,0,0,0,0,0,NA,37709,2869,32.5,639,73,18,34934,342,363,58.4872777971419,38.3060299756013,0.69710700592541,1.25479261066574,52.8755663994423,13.9421401185082,23.0458221024259,24.4609164420485,22.2725688393168,0,0,30167.2,180,262,369,462,533,650,700,756,831,904,970,998,1021,1046,1064,464.37424,0.436441954887218
"4400",2013,"Solano","94510",0,0,0,0,109,0,0,67177,27294,44.2,1553,447,1307,88930,778,6290,63.6257052832124,15.0069612369019,10.2843115703085,4.69333919542757,48.2230526855719,2.60863193375834,5.03331823769166,40.6935369088439,5.68989521506558,0,39.9355169634352,53741.6,708,951,1138,1424,1791,2258,2576,2953,3670,4570,5923,7103,8147,9422,10729,3221.27272,0.300239791220058
"4401",2013,"Solano","94512",0,0,0,0,0,0,NA,67177,231,41,0,0,12,142885,0,81,47.6190476190476,6.49350649350649,0,0,18.1818181818182,0,0,75.7009345794392,0,0,0,53741.6,0,0,0,0,0,0,0,0,0,40,40,40,53,72,84,0,0
"4402",2013,"Solano","94533",0,0,0,0,191,0,0,67177,69067,32.9,12074,1397,561,55413,5925,5898,29.093488931038,32.3584345635398,13.7301460900285,17.2354380529051,48.0533395109097,10.4174207653438,16.8218726932031,16.7452160581455,17.4815758611204,0,27.654306687709,53741.6,2453,3488,4903,6025,7126,8043,9133,10034,11937,14227,17316,19304,20550,21617,22178,10746.02648,0.484535417079989
"4403",2013,"Solano","94534",0,0,0,0,116,0,0,67177,36560,39.7,1987,318,1272,92676,856,7481,46.8161925601751,17.3495623632385,19.6827133479212,10.5388402625821,48.2932166301969,2.85557986870897,4.27508365379813,37.3620336612895,5.43490153172866,0,31.7286652078775,53741.6,511,848,1086,1374,1656,2027,2431,2811,3655,5050,6974,8735,10048,11436,12708,3126.79104,0.246049027384325
"4404",2013,"Solano","94535",0,0,0,0,0,0,NA,67177,4728,21.3,398,49,0,50970,9,490,65.8840947546531,11.4424703891709,8.10067681895093,8.58714043993232,63.1979695431472,1.75549915397631,0.535077288941736,29.1319857312723,8.41793570219966,0,0,53741.6,63,68,103,143,207,287,343,417,550,643,750,825,845,893,893,466.76328,0.52269124300112
"4405",2013,"Solano","94571",0,0,0,0,143,0,0,67177,8025,56.9,871,130,84,54223,402,819,68.7102803738318,12.9221183800623,7.35202492211838,6.70404984423676,48.2990654205608,3.6386292834891,11.0835401157982,22.5806451612903,10.8535825545171,0,178.193146417445,53741.6,266,490,725,906,1395,1503,1660,1767,2020,2586,2982,3372,3556,3744,3828,1861.66248,0.486327711598746
"4406",2013,"Solano","94585",0,0,0,0,32,0,0,67177,28823,32.8,3802,355,275,70374,1784,3101,24.0259514970683,23.5749228047046,20.945078583076,23.5783922561843,51.1397148110884,4.30905873781355,11.4498427572043,19.9024452859252,13.1908545258995,0,11.1022447351074,53741.6,677,1005,1216,1600,2025,2340,2588,3059,3724,4707,6212,7473,7938,8512,8787,3307.8164,0.376444338226926
"4407",2013,"Solano","94589",0,0,0,0,23,0,0,67177,30364,36.8,5304,577,83,56068,2108,2780,16.3581873270979,29.6700039520485,24.9407192728231,23.1063101040706,45.8701093400079,11.7507574759584,13.2687102662554,17.4985837477183,17.4680542747991,0,7.57475958371756,53741.6,1188,1560,1989,2408,2967,3291,3757,4089,4961,6136,7530,8264,8770,9238,9321,4415.26752,0.473690325072417
"4408",2013,"Solano","94590",0,0,0,0,14,0,0,67177,35263,37.4,8690,1487,170,41819,3660,3595,29.4416243654822,33.542239741372,11.4624393840569,20.6335252247398,49.1449961716246,11.8821427558631,18.4951235534893,18.1666582444793,24.6433939256444,0,3.97016703059864,53741.6,2754,3633,4509,5221,6040,6717,7437,7944,8930,10165,11797,12803,13276,13686,13856,8312.92176,0.599951050808314
"4409",2013,"Solano","94591",0,0,0,0,83,0,0,67177,53548,40.1,6646,799,1156,73509,2645,8649,27.2988720400388,16.1107791140659,30.5482931201912,18.1463359976096,48.6442070665571,3.39134981698663,8.79584982208773,28.7619300987663,12.4112945394786,0,15.5001120490028,53741.6,1509,1926,2728,3336,4090,4596,5279,5860,7394,9248,12114,14124,15374,17018,18174,6433.96144,0.354020107846374
"4410",2013,"Solano","94592",0,0,0,0,0,0,NA,67177,562,38,34,7,49,105352,0,241,41.8149466192171,15.8362989323843,16.7259786476868,3.55871886120996,45.1957295373665,0,0,63.7566137566138,6.04982206405694,0,0,53741.6,7,7,14,14,14,14,27,27,32,66,103,138,143,166,215,28.8708,0.134282790697674
"4411",2013,"Solano","95620",0,0,0,0,56,0,0,67177,20845,34.6,2316,225,377,71261,2131,2545,50.2710482130007,41.6262892780043,2.20676421204126,2.28831854161669,48.8894219237227,16.3636363636364,19.3974148916803,23.1658474421992,11.1105780762773,0,26.8649556248501,53741.6,379,731,909,1312,1518,1762,2220,2411,2892,3494,4630,5443,5870,6369,6746,2590.97096,0.384075149718352
"4412",2013,"Solano","95625",0,0,0,0,0,0,NA,67177,188,30.4,22,0,0,75114,7,0,100,0,0,0,37.2340425531915,0,7.86516853932584,0,11.7021276595745,0,0,53741.6,20,20,20,20,28,28,28,28,28,28,58,58,58,58,58,28,0.482758620689655
"4413",2013,"Solano","95687",0,0,0,0,246,0,0,67177,66129,38,5243,645,1179,73583,4368,7855,53.596757852077,21.5442544118314,6.57049100999561,11.684737407189,55.66695398388,4.05873368718716,11.6380688479164,20.9288074176703,7.92844289192336,0,37.2000181463503,53741.6,1371,2252,2873,3534,4239,4995,5789,6518,8446,10874,14720,16870,18225,19916,21095,7239.38048,0.343179923204551
"4414",2013,"Solano","95688",1,4,20820,21255.49,265,4,0.00377358490566038,67177,34599,38.4,3481,452,1150,79452,2079,4928,62.8948813549525,23.5006792103818,5.21402352669152,4.42787363796642,50.2615682534177,5.02326656839793,11.0473457675753,26.1863010786971,10.0609844215151,0.289025694384231,76.5918090118212,53741.6,844,1260,1553,1851,2339,2912,3373,3618,4652,5968,7599,8980,9927,11223,12373,4004.88144,0.323679094803201
"4415",2013,"Sonoma","94922",0,0,0,0,1,0,0,63356,323,40.5,61,61,0,28864,54,0,60.061919504644,39.938080495356,0,0,39.938080495356,8.6687306501548,29.0322580645161,0,18.8854489164087,0,30.9597523219814,50684.8,61,73,73,128,158,158,197,197,206,206,206,206,206,206,206,197.61632,0.959302524271845
"4416",2013,"Sonoma","94923",0,0,0,0,4,0,0,63356,668,59.9,44,0,38,76583,23,262,98.2035928143712,0.898203592814371,0,0,45.2095808383234,0,5.34883720930233,60.9302325581395,6.58682634730539,0,59.8802395209581,50684.8,29,60,60,60,92,101,101,101,135,169,216,253,313,338,376,103.32832,0.274809361702128
"4417",2013,"Sonoma","94928",0,0,0,0,48,0,0,63356,42361,32.5,5664,851,323,56543,2664,5215,62.7062628360992,24.1070796251269,6.53667288307641,2.62741672765043,46.7056962772361,6.00316328698567,12.0586637696904,23.6058301647655,13.3707891692831,0,11.3311772621043,50684.8,1635,2520,3297,4184,4898,5504,6266,6987,8388,10041,12347,13969,14718,15505,15828,7082.94048,0.447494344200152
"4418",2013,"Sonoma","94931",0,0,0,0,11,0,0,63356,8646,35.4,892,124,217,66111,567,1493,74.8554244737451,13.8329863520703,4.54545454545455,1.85056673606292,48.8896599583622,3.27318991441129,11.8867924528302,31.2997903563941,10.3169095535508,0,12.7226463104326,50684.8,242,333,578,705,878,966,1105,1277,1608,1892,2487,2750,2956,3203,3420,1299.66688,0.380019555555556
"4419",2013,"Sonoma","94951",0,0,0,0,21,0,0,63356,4253,43.9,260,66,203,90027,111,1007,79.0265694803668,15.259816600047,1.01105102280743,0.446743475193981,49.6825770044674,1.59887138490477,4.86842105263158,44.1666666666667,6.11333176581237,0,49.3769104161768,50684.8,106,106,128,162,234,276,313,449,609,741,850,1076,1225,1392,1595,459.9568,0.288374169278997
"4420",2013,"Sonoma","94952",0,0,0,0,95,0,0,63356,34039,42.3,3306,486,1269,76813,1861,8062,74.4381444813302,18.8871588472047,2.89667734069744,0.969476189077235,49.2111989188872,6.53661975968742,9.39424533064109,40.6966178697627,9.71238873057375,0,27.9091630188901,50684.8,992,1440,1992,2529,2965,3493,4042,4581,5443,6462,8595,9796,10738,11948,13217,4640.02976,0.351065276537792
"4421",2013,"Sonoma","94954",1,2.35,9680.5,12551.59,77,2.35,0.012987012987013,63356,36785,40.7,3037,288,807,80645,2178,6520,67.6607312763355,22.6097594128041,5.36088079380182,1.32119070273209,48.3294821258665,7.35354084545331,11.0356708552898,33.0360762059181,8.25608264238141,0.271849938833764,20.9324452901998,50684.8,612,1115,1714,2294,2746,3252,3671,4118,5033,6179,7979,9841,11120,12289,13096,4180.6592,0.319231765424557
"4422",2013,"Sonoma","94972",0,0,0,0,0,0,NA,63356,38,NA,0,0,0,NA,0,0,100,0,0,0,50,0,0,0,0,0,0,50684.8,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,0,0
"4423",2013,"Sonoma","95401",1,3.12,15410,17114.48,72,3.12,0.0138888888888889,63356,36646,35.7,6083,758,371,52830,4321,3982,53.7875893685532,35.8292855973367,4.11777547344867,1.93199803525624,49.265949899034,12.3969873928942,21.4814814814815,19.7961720109371,16.5993560006549,0.272881078426022,19.6474376466736,50684.8,1263,1882,2796,3490,4261,4729,5522,6213,7426,9185,10726,11685,12431,12933,13304,6296.06624,0.47324610944077
"4424",2013,"Sonoma","95403",0,0,0,0,108,0,0,63356,44914,37.5,5325,806,976,60394,4078,6321,59.9145032729216,27.3322349378813,5.21218328360867,2.74301999376586,50.8660996571225,9.11074497929376,16.4462010001613,25.4920148411034,11.8559914503273,0,24.0459544908047,50684.8,1373,2185,3301,4021,4834,5862,6458,7081,8346,10220,12286,14017,14794,15832,16808,7167.6272,0.426441408852927
"4425",2013,"Sonoma","95404",0,0,0,0,139,0,0,63356,39988,39.4,4568,600,1424,66366,2299,9151,67.5377613283985,22.111633490047,3.30349104731419,2.05311593478043,50.2475742722817,7.75482644793438,10.3839205058717,41.3324299909666,11.4234270281084,0,34.7604281284385,50684.8,1388,2084,2709,3242,3854,4394,5064,5889,7080,8708,10750,12101,13074,14124,15548,5970.55968,0.38400821198868
"4426",2013,"Sonoma","95405",0,0,0,0,43,0,0,63356,21168,44.2,1366,271,498,71163,748,4705,77.6171579743008,13.6952003023432,4.75718065003779,1.3416477702192,49.0693499622071,2.13057445200302,6.3806192954022,40.1347777872558,6.45313681027967,0,20.3136810279667,50684.8,574,774,1134,1400,1714,2155,2503,2864,3481,4424,5518,6675,7343,8061,8559,2906.25216,0.339555106905012
"4427",2013,"Sonoma","95407",0,0,0,0,53,0,0,63356,40741,31.2,8026,377,276,53729,6218,3208,37.5395792935863,48.7886895265212,7.04940968557473,2.84234554871014,51.2677646596794,20.2449620775141,28.3202769174713,14.6110402623429,19.7000564541862,0,13.0090081244938,50684.8,1302,1890,2473,3159,3736,4261,4693,5162,6707,7967,9471,10662,11293,11607,11883,5267.8016,0.443305697214508
"4428",2013,"Sonoma","95409",0,0,0,0,97,0,0,63356,26055,49,2341,516,649,66567,900,5041,78.2191517942813,13.5213970447131,3.87257724045289,1.5275379005949,47.0504701592785,2.46018038764153,7.2609923356192,40.6696248487293,8.98483976204183,0,37.2289387833429,50684.8,886,1251,1794,2295,2872,3369,4026,4517,5311,6554,8272,9319,10093,10940,11589,4571.37312,0.39445794460264
"4429",2013,"Sonoma","95412",0,0,0,0,1,0,0,63356,322,36.5,34,2,0,51667,28,18,65.8385093167702,12.111801242236,0,0.31055900621118,51.8633540372671,3.41614906832298,16.7664670658683,10.7784431137725,10.5590062111801,0,31.055900621118,50684.8,10,21,25,25,42,42,55,55,63,93,103,103,103,114,114,55.54784,0.487261754385965
"4430",2013,"Sonoma","95421",0,0,0,0,0,0,NA,63356,1490,54.1,220,44,43,57917,67,292,81.006711409396,11.6107382550336,3.08724832214765,1.34228187919463,51.3422818791946,2.28187919463087,7.27470141150923,31.7046688382193,14.7651006711409,0,0,50684.8,64,107,139,181,222,247,280,306,356,420,497,547,564,629,672,309.424,0.460452380952381
"4431",2013,"Sonoma","95425",0,0,0,0,65,0,0,63356,10628,42.9,824,202,107,57379,1067,1155,62.6458411742567,29.9209634926609,3.71659766654121,0.178773052314641,47.5912683477606,8.99510726383139,18.2799383244818,19.7875621038205,7.75310500564547,0,61.1592021076402,50684.8,394,500,657,872,1064,1252,1565,1710,2167,2575,3074,3489,3656,3974,4081,1741.29536,0.426683499142367
"4432",2013,"Sonoma","95436",0,0,0,0,9,0,0,63356,5092,49.2,584,165,95,47455,314,928,81.8538884524745,12.5294579732914,2.55302435192459,0.471327572663001,53.4171249018068,2.84760408483896,9.82170785111042,29.0272130121989,11.4689709347997,0,17.6747839748625,50684.8,306,419,601,747,839,909,1099,1222,1446,1687,1899,2050,2122,2213,2308,1237.33952,0.536108977469671
"4433",2013,"Sonoma","95439",1,2.88,14936.25,14936.25,5,2.88,0.2,63356,791,45.5,355,0,0,50139,13,20,58.9127686472819,41.0872313527181,0,0,49.1782553729456,6.44753476611884,3.96341463414634,6.09756097560976,44.8798988621997,12.6422250316056,63.2111251580278,50684.8,35,35,84,84,121,129,129,143,152,170,192,232,287,287,287,143.61632,0.500405296167247
"4434",2013,"Sonoma","95441",0,0,0,0,5,0,0,63356,2226,43.6,246,14,40,60357,372,290,56.96316262354,40.251572327044,1.34770889487871,0.314465408805031,55.256064690027,16.1725067385445,29.903536977492,23.3118971061093,11.0512129380054,0,22.4618149146451,50684.8,56,73,96,122,156,165,227,294,360,425,533,604,648,692,732,298.51968,0.407813770491803
"4435",2013,"Sonoma","95442",0,0,0,0,12,0,0,63356,3475,52.3,393,39,99,57065,181,800,79.6834532374101,7.39568345323741,4.92086330935252,2.01438848920863,49.7841726618705,3.07913669064748,8.44610359309379,37.3308446103593,11.3093525179856,0,34.5323741007194,50684.8,71,145,207,263,365,385,494,593,756,857,1048,1151,1251,1397,1496,604.16224,0.403851764705882
"4436",2013,"Sonoma","95444",0,0,0,0,1,0,0,63356,660,44,99,0,0,73092,130,173,54.8484848484848,39.8484848484849,0,0,38.1818181818182,16.5151515151515,29.2134831460674,38.876404494382,15,0,15.1515151515152,50684.8,0,16,16,46,77,102,119,119,119,157,178,256,256,256,256,119,0.46484375
"4437",2013,"Sonoma","95446",0,0,0,0,4,0,0,63356,4598,48.8,1001,152,75,39258,222,935,88.0600260983036,9.30839495432797,0.369725967812092,1.50065245759026,52.718573292736,1.73988690735102,7.93140407288317,33.40478742408,21.7703349282297,0,8.69943453675511,50684.8,374,595,867,930,1043,1213,1312,1382,1541,1722,1912,2030,2145,2281,2356,1392.88832,0.59120896434635
"4438",2013,"Sonoma","95448",0,0,0,0,33,0,0,63356,16910,41.8,2310,254,411,61952,1232,3031,67.143701951508,29.8166765227676,0.892962743938498,0.739207569485511,48.929627439385,11.1768184506209,14.7122044423215,36.1953666109386,13.6605558840923,0,19.5150798344175,50684.8,497,856,1352,1744,2063,2239,2468,2748,3232,3906,4685,5369,5781,6206,6617,2781.14432,0.420302904639565
"4439",2013,"Sonoma","95450",0,0,0,0,1,0,0,63356,224,54.5,10,10,7,51250,6,19,90.1785714285714,8.92857142857143,0,0.892857142857143,50.4464285714286,0,4.8,15.2,4.46428571428571,0,44.6428571428571,50684.8,12,12,14,23,26,34,50,52,66,74,88,94,98,110,117,52.95872,0.452638632478633
"4440",2013,"Sonoma","95452",0,0,0,0,10,0,0,63356,1223,52.1,111,0,59,65223,74,295,90.1062959934587,7.68601798855274,0,0,48.323793949305,0,11.1613876319759,44.4947209653092,9.07604251839738,0,81.7661488143908,50684.8,0,20,34,61,76,76,121,121,189,274,339,412,425,438,497,125.65664,0.252830261569417
"4441",2013,"Sonoma","95462",0,0,0,0,1,0,0,63356,1267,50.8,212,43,27,37137,26,176,84.6093133385951,4.34096290449882,2.6835043409629,2.44672454617206,45.6195737963694,0,3.88059701492537,26.2686567164179,16.7324388318863,0,7.89265982636148,50684.8,91,127,168,262,281,337,397,406,428,493,552,578,588,588,615,407.50656,0.662612292682927
"4442",2013,"Sonoma","95465",0,0,0,0,3,0,0,63356,2274,49.6,291,67,163,76439,0,825,96.4819700967458,2.06684256816183,0,0,48.9885664028144,0.395778364116095,0,52.6147959183673,12.7968337730871,0,13.1926121372032,50684.8,95,144,238,249,292,326,343,343,361,495,652,726,796,865,1028,344.23264,0.334856653696498
"4443",2013,"Sonoma","95472",13,2.59230769230769,12777.9284615385,14731.6053846154,149,2.59230769230769,0.087248322147651,63356,29381,50.3,2675,592,983,68223,1209,7163,83.8535107722678,10.4114904189783,1.633708859467,1.00064667642354,49.2393043123107,3.83581225962357,6.99490858597547,41.4429530201342,9.10452333140465,4.42462816105647,50.7130458459549,50684.8,1354,1888,2337,2710,3125,3771,4190,4738,5547,6894,8566,9841,10883,11767,12750,4793.40032,0.37595296627451
"4444",2013,"Sonoma","95476",0,0,0,0,89,0,0,63356,38800,44.9,4702,654,1609,58785,3732,7243,65.5567010309278,29.4587628865979,2.44587628865979,0.399484536082474,48.6778350515464,12.8840206185567,18.3138678967514,35.5432328982236,12.1185567010309,0,22.9381443298969,50684.8,1212,1870,2802,3404,4273,5023,5925,6546,7936,9351,11048,12174,13077,14023,15632,6641.1872,0.424845649948823
"4445",2013,"Sonoma","95492",0,0,0,0,138,0,0,63356,29552,37.8,1386,205,729,80327,1836,4370,63.5050081212778,30.0690308608554,3.29926908500271,0.318083378451543,48.5889279913373,6.1214131023281,11.9858989424207,28.5285285285285,4.69003789929616,0,46.6973470492691,50684.8,589,849,1270,1879,2151,2538,2855,3219,3736,4601,6231,7511,8368,9243,9972,3254.40416,0.326354207781789
"4446",2013,"Sonoma","95497",0,0,0,0,6,0,0,63356,869,68.8,21,0,38,59667,0,172,95.3970080552359,2.53164556962025,1.38089758342923,0,46.3751438434983,0,0,67.7165354330709,2.41657077100115,0,69.0448791714614,50684.8,23,31,43,56,71,99,167,219,255,259,334,382,415,468,506,221.46528,0.437678418972332
"4447",2013,"Stanislaus","95313",0,0,0,0,0,0,NA,49297,1012,36.5,210,77,0,30811,174,29,52.7667984189723,47.2332015810277,0,0,53.8537549407115,27.7667984189723,36.5546218487395,6.09243697478992,20.7509881422925,0,0,39437.6,82,140,149,181,275,308,318,326,344,370,398,419,423,423,423,304.28816,0.719357352245863
"4448",2013,"Stanislaus","95316",0,0,0,0,0,0,NA,49297,6820,38.7,1239,142,124,70269,577,930,66.5689149560117,29.0762463343109,0.747800586510264,0.997067448680352,45.8064516129032,7.59530791788856,16.6763005780347,26.878612716763,18.1671554252199,0,0,39437.6,143,239,352,437,614,700,732,767,961,1223,1510,1758,1930,2124,2248,690.32672,0.307084839857651
"4449",2013,"Stanislaus","95329",0,0,0,0,5,0,0,49297,2646,50.2,139,30,19,62371,139,272,77.3620559334845,11.1489040060469,0.944822373393802,1.58730158730159,49.1307634164777,1.96523053665911,8.60681114551084,16.8421052631579,5.25321239606954,0,18.896447467876,39437.6,43,76,192,203,263,292,312,413,523,627,871,968,1061,1082,1101,288.73808,0.262250753860127
"4450",2013,"Stanislaus","95357",0,0,0,0,0,0,NA,49297,11195,36.2,1734,110,119,55379,1248,1121,49.6650290308173,38.3653416703886,6.04734256364448,1.67038856632425,49.7722197409558,10.1920500223314,21.9873150105708,19.7498238195913,15.4890576150067,0,0,39437.6,258,337,598,758,928,1108,1289,1560,2007,2339,2769,3131,3284,3411,3530,1087.7536,0.308145495750708
"4451",2013,"Stanislaus","95360",0,0,0,0,15,0,0,49297,11660,28.9,3160,321,49,42909,1686,572,31.7667238421955,65.7632933104631,0.874785591766724,0.951972555746141,51.3722126929674,20.9005145797599,29.4240837696335,9.9825479930192,27.1012006861063,0,12.8644939965695,39437.6,568,944,1058,1213,1500,1629,1757,1970,2394,2629,2909,3255,3275,3373,3422,1614.49008,0.471797218001169
"4452",2013,"Stanislaus","95361",0,0,0,0,89,0,0,49297,32374,37.3,4829,721,585,60972,2062,3099,72.079446469389,23.2068944214493,1.59078272687959,0.830913696175944,49.0609748563662,5.83801816272317,12.7009547274407,19.0883892824145,14.9162908506826,0,27.4911966392784,39437.6,1240,1835,2306,2686,3015,3578,4128,4521,5571,6766,8232,9312,10169,10718,11303,3514.67376,0.310950522870035
"4453",2013,"Stanislaus","95363",0,0,0,0,1,0,0,49297,26426,31.3,4355,387,160,53426,3789,1679,26.7577385907818,57.0915007946719,4.26473927192916,8.54083099977295,52.6905320517672,18.7504730189964,28.5058681913933,12.6316581402347,16.4799818360705,0,0.378415197154318,39437.6,640,1104,1445,1674,1951,2512,3058,3503,4184,4811,5877,6342,6963,7291,7451,2448.89872,0.328667121191786
"4454",2013,"Stanislaus","95367",0,0,0,0,22,0,0,49297,23428,30.9,3719,234,110,57404,2237,1820,38.5521598087758,54.1531500768311,2.60372204200102,1.94638893631552,51.4512549086563,14.6021854191566,19.1868942447894,15.6102581696543,15.8741676626259,0,9.39047293836435,39437.6,615,883,1282,1656,2079,2471,2813,3143,3573,4437,5247,6066,6428,6710,6820,2426.90784,0.355851589442815
